modelName,score,rmse,spendTime,executionTime,random_seed,Dense1Units,Dense2Units,Dense3Units,Dense4Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond5,32197.166015625,179.4356908276432,1.7344007492065432,2022/04/09 20:42:03,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,260
rmseBeyond5,31798.28125,178.32073551320926,1.6196794509887695,2022/04/09 20:42:05,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,270
rmseBeyond5,31402.779296875,177.20829739293185,1.6814639568328855,2022/04/09 20:42:06,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,280
rmseBeyond5,30992.599609375,176.04714782939746,1.6358141899108891,2022/04/09 20:42:08,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,290
rmseBeyond5,30382.916015625,174.30695876135982,1.6116905212402344,2022/04/09 20:42:10,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,300
rmseBeyond5,29695.6484375,172.3242545565831,1.6715137958526611,2022/04/09 20:42:12,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,310
rmseBeyond5,28927.43359375,170.08066816293137,1.7918767929077148,2022/04/09 20:42:14,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,320
rmseBeyond5,27881.26171875,166.9768334217583,1.6075284481048584,2022/04/09 20:42:15,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,330
rmseBeyond5,26738.171875,163.518108093109,1.6091229915618896,2022/04/09 20:42:17,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,340
rmseBeyond5,25729.451171875,160.40402773569625,1.628645658493042,2022/04/09 20:42:19,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,350
rmseBeyond5,24133.052734375,155.34817300165062,1.6350204944610596,2022/04/09 20:42:20,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,360
rmseBeyond5,37692.03515625,194.14436930237147,1.3697197437286377,2022/04/09 20:42:22,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,370
rmseBeyond5,37547.2734375,193.77118428685486,1.3451817035675049,2022/04/09 20:42:23,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,380
rmseBeyond5,37406.80078125,193.4083722068834,1.475088357925415,2022/04/09 20:42:25,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,390
rmseBeyond5,37267.34375,193.0475203878141,1.3683648109436035,2022/04/09 20:42:26,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,400
rmseBeyond5,37137.9140625,192.7119998587877,1.3461098670959473,2022/04/09 20:42:28,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,410
rmseBeyond5,37023.34765625,192.4145258326966,1.375890016555786,2022/04/09 20:42:29,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,420
rmseBeyond5,36918.7109375,192.14242354751,1.3653783798217771,2022/04/09 20:42:31,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,430
rmseBeyond5,36786.1640625,191.79718656089108,1.415255069732666,2022/04/09 20:42:32,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,440
rmseBeyond5,36629.671875,191.38879888098182,1.4911980628967283,2022/04/09 20:42:34,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,450
rmseBeyond5,36472.50390625,190.97775209349513,1.349118709564209,2022/04/09 20:42:35,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,460
rmseBeyond5,36282.515625,190.47969883220657,1.3480751514434814,2022/04/09 20:42:37,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,470
rmseBeyond5,36085.9765625,189.9630947428064,1.3957226276397705,2022/04/09 20:42:38,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,480
rmseBeyond5,35862.265625,189.3733437286837,1.3880715370178225,2022/04/09 20:42:40,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,490
rmseBeyond5,35603.91015625,188.68999667562485,1.382282018661499,2022/04/09 20:42:41,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,500
rmseBeyond5,35336.1875,187.97921896795367,1.3637022972106934,2022/04/09 20:42:43,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,510
rmseBeyond5,35069.05078125,187.26732251878673,1.563218116760254,2022/04/09 20:42:44,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,520
rmseBeyond5,34816.671875,186.5922682894252,1.3493640422821045,2022/04/09 20:42:46,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,530
rmseBeyond5,34551.3359375,185.87989060295382,1.4242215156555176,2022/04/09 20:42:47,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,540
rmseBeyond5,34304.3203125,185.214257339202,1.3939454555511477,2022/04/09 20:42:49,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,550
rmseBeyond5,34109.85546875,184.6885375730449,1.3553757667541504,2022/04/09 20:42:50,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,560
rmseBeyond5,33934.9921875,184.21454058193456,1.3304715156555176,2022/04/09 20:42:52,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,570
rmseBeyond5,33654.125,183.45061412388745,1.527085542678833,2022/04/09 20:42:53,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,580
rmseBeyond5,33233.83203125,182.30148733056114,1.3952486515045166,2022/04/09 20:42:55,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,590
rmseBeyond5,32803.23046875,181.11661983040312,1.351738452911377,2022/04/09 20:42:56,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,600
rmseBeyond5,32349.0625,179.85845440834706,1.355546951293945,2022/04/09 20:42:58,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,610
rmseBeyond5,31880.962890625,178.55241383736285,1.4391872882843018,2022/04/09 20:42:59,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,620
rmseBeyond5,31480.728515625,177.42809433640667,1.3902311325073242,2022/04/09 20:43:01,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,630
rmseBeyond5,30880.0859375,175.7272977165155,1.3404748439788818,2022/04/09 20:43:02,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,640
rmseBeyond5,30191.42578125,173.75680190018315,1.4826979637145996,2022/04/09 20:43:04,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,650
rmseBeyond5,29474.298828125,171.68079919798842,1.3594019412994385,2022/04/09 20:43:05,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,660
rmseBeyond5,28669.892578125,169.32185687521428,1.3513779640197754,2022/04/09 20:43:07,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,670
rmseBeyond5,27996.697265625,167.32213960759287,1.4199304580688477,2022/04/09 20:43:08,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,680
rmseBeyond5,27355.029296875,165.3935516636803,1.3583686351776123,2022/04/09 20:43:09,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,690
rmseBeyond5,26792.033203125,163.68272336275058,1.3662834167480469,2022/04/09 20:43:11,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,700
rmseBeyond5,26102.51171875,161.5627210500798,1.4829692840576172,2022/04/09 20:43:13,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,710
rmseBeyond5,24768.8203125,157.3811319254126,1.4521458148956299,2022/04/09 20:43:14,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,720
rmseBeyond5,24754.765625,157.3364684404759,1.3588581085205078,2022/04/09 20:43:16,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,730
rmseBeyond5,52814.375,229.81378613674246,1.0745034217834473,2022/04/09 20:43:17,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,740
rmseBeyond5,52814.375,229.81378613674246,1.1020474433898926,2022/04/09 20:43:18,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,750
rmseBeyond5,52814.375,229.81378613674246,1.1093511581420898,2022/04/09 20:43:19,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,760
rmseBeyond5,52814.375,229.81378613674246,1.0470364093780518,2022/04/09 20:43:20,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,770
rmseBeyond5,52814.375,229.81378613674246,1.2595832347869873,2022/04/09 20:43:22,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,780
rmseBeyond5,52814.375,229.81378613674246,1.1245613098144531,2022/04/09 20:43:23,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,790
rmseBeyond5,52814.375,229.81378613674246,1.1040489673614502,2022/04/09 20:43:24,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,800
rmseBeyond5,52814.375,229.81378613674246,1.151882886886597,2022/04/09 20:43:25,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,810
rmseBeyond5,52814.375,229.81378613674246,1.103407859802246,2022/04/09 20:43:26,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,820
rmseBeyond5,52814.375,229.81378613674246,1.1545641422271729,2022/04/09 20:43:28,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,830
rmseBeyond5,52814.375,229.81378613674246,1.2626235485076904,2022/04/09 20:43:29,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,840
rmseBeyond5,52814.375,229.81378613674246,1.081550359725952,2022/04/09 20:43:30,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,850
rmseBeyond5,52814.375,229.81378613674246,1.0950713157653809,2022/04/09 20:43:31,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,860
rmseBeyond5,52814.375,229.81378613674246,1.1130192279815674,2022/04/09 20:43:33,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,870
rmseBeyond5,52814.375,229.81378613674246,1.0801434516906738,2022/04/09 20:43:34,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,880
rmseBeyond5,52814.375,229.81378613674246,1.1000595092773438,2022/04/09 20:43:35,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,890
rmseBeyond5,52814.375,229.81378613674246,1.1210031509399414,2022/04/09 20:43:36,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,900
rmseBeyond5,52814.375,229.81378613674246,1.2242934703826904,2022/04/09 20:43:38,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,910
rmseBeyond5,52814.375,229.81378613674246,1.1509582996368408,2022/04/09 20:43:39,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,920
rmseBeyond5,52814.375,229.81378613674246,1.1227991580963137,2022/04/09 20:43:40,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,930
rmseBeyond5,52814.375,229.81378613674246,1.0755510330200195,2022/04/09 20:43:41,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,940
rmseBeyond5,52814.375,229.81378613674246,1.1180038452148438,2022/04/09 20:43:42,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,950
rmseBeyond5,52814.375,229.81378613674246,1.118800401687622,2022/04/09 20:43:44,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,960
rmseBeyond5,52814.375,229.81378613674246,1.2230656147003174,2022/04/09 20:43:45,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,970
rmseBeyond5,52814.375,229.81378613674246,1.1798458099365234,2022/04/09 20:43:46,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,980
rmseBeyond5,52814.375,229.81378613674246,1.0944807529449463,2022/04/09 20:43:47,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,990
rmseBeyond5,52814.375,229.81378613674246,1.0855238437652588,2022/04/09 20:43:49,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,780,0,1000
rmseBeyond5,26224.388671875,161.9394569970555,18.625444650650024,2022/04/09 20:44:07,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,10
rmseBeyond5,26272.318359375,162.08737793181126,10.061361312866213,2022/04/09 20:44:17,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,20
rmseBeyond5,25981.123046875,161.18660433368922,6.884766817092896,2022/04/09 20:44:24,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,30
rmseBeyond5,25725.04296875,160.39029249164855,5.6977152824401855,2022/04/09 20:44:30,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,40
rmseBeyond5,26310.017578125,162.2036364563457,4.441962480545044,2022/04/09 20:44:35,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,50
rmseBeyond5,25301.25390625,159.06367254753326,3.8803012371063232,2022/04/09 20:44:39,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,60
rmseBeyond5,26008.005859375,161.26998903094162,3.4402968883514404,2022/04/09 20:44:42,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,70
rmseBeyond5,24972.275390625,158.02618192030087,3.2981841564178467,2022/04/09 20:44:46,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,80
rmseBeyond5,24836.3359375,157.59548285709664,3.045837879180908,2022/04/09 20:44:49,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,90
rmseBeyond5,25700.1875,160.31278111760528,2.925793170928955,2022/04/09 20:44:52,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,100
rmseBeyond5,27091.609375,164.59529873627156,2.548914194107056,2022/04/09 20:44:54,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,110
rmseBeyond5,24517.830078125,156.58170439546132,2.5939881801605225,2022/04/09 20:44:57,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,120
rmseBeyond5,27412.37890625,165.56684667265037,2.356109857559204,2022/04/09 20:45:00,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,130
rmseBeyond5,25474.322265625,159.60676822182032,2.364978075027466,2022/04/09 20:45:02,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,140
rmseBeyond5,28900.45703125,170.00134758967482,2.1378185749053955,2022/04/09 20:45:04,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,150
rmseBeyond5,27835.52734375,166.83981741910114,2.13001012802124,2022/04/09 20:45:07,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,160
rmseBeyond5,26232.31640625,161.96392976368304,2.2653677463531494,2022/04/09 20:45:09,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,170
rmseBeyond5,24157.7890625,155.42776388648312,2.135810852050781,2022/04/09 20:45:11,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,180
rmseBeyond5,30012.140625,173.24012661307705,1.9139976501464844,2022/04/09 20:45:13,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,190
rmseBeyond5,29327.04296875,171.251402934146,1.88856077194214,2022/04/09 20:45:15,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,200
rmseBeyond5,28477.015625,168.75135042761033,1.8610529899597168,2022/04/09 20:45:17,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,210
rmseBeyond5,27256.78125,165.0962819605505,1.9158773422241209,2022/04/09 20:45:19,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,220
rmseBeyond5,25823.53515625,160.6970373509567,2.011650800704956,2022/04/09 20:45:21,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,230
rmseBeyond5,24013.779296875,154.9637985822339,1.9019756317138672,2022/04/09 20:45:23,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,240
rmseBeyond5,32440.923828125,180.11363937022156,1.6617298126220703,2022/04/09 20:45:25,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,250
rmseBeyond5,32077.216796875,179.10113217073123,1.6470284461975098,2022/04/09 20:45:27,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,260
rmseBeyond5,31678.5703125,177.9847485427842,1.633453130722046,2022/04/09 20:45:28,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,270
rmseBeyond5,31283.3359375,176.87096546829056,1.6556134223937988,2022/04/09 20:45:30,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,280
rmseBeyond5,30873.408203125,175.70830616714326,1.6214559078216553,2022/04/09 20:45:32,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,290
rmseBeyond5,30264.1953125,173.96607094418135,1.7897870540618896,2022/04/09 20:45:34,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,300
rmseBeyond5,29577.45703125,171.9809891185763,1.6775500774383545,2022/04/09 20:45:36,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,310
rmseBeyond5,28809.892578125,169.73476979103745,1.6535797119140625,2022/04/09 20:45:37,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,320
rmseBeyond5,27764.693359375,166.62741343781056,1.6196699142456057,2022/04/09 20:45:39,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,330
rmseBeyond5,26622.787109375,163.16491259593425,1.6402397155761719,2022/04/09 20:45:41,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,340
rmseBeyond5,25615.248046875,160.0476440244239,1.6585655212402344,2022/04/09 20:45:42,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,350
rmseBeyond5,24020.978515625,154.9870136970388,1.9338583946228027,2022/04/09 20:45:44,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,360
rmseBeyond5,37496.546875,193.64024469272823,1.4102590084075928,2022/04/09 20:45:46,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,370
rmseBeyond5,37351.8359375,193.2662341450318,1.4062118530273438,2022/04/09 20:45:47,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,380
rmseBeyond5,37211.39453125,192.90256523607312,1.4470932483673096,2022/04/09 20:45:49,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,390
rmseBeyond5,37072.01953125,192.54095496346284,1.4441096782684326,2022/04/09 20:45:51,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,400
rmseBeyond5,36942.63671875,192.20467834673698,1.4082355499267578,2022/04/09 20:45:52,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,410
rmseBeyond5,36828.125,191.90655486488976,1.424227952957153,2022/04/09 20:45:54,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,420
rmseBeyond5,36723.515625,191.63380473343886,1.5249547958374023,2022/04/09 20:45:55,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,430
rmseBeyond5,36591.0234375,191.28780747186016,1.4145939350128174,2022/04/09 20:45:57,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,440
rmseBeyond5,36434.62109375,190.87855663603557,1.4171762466430664,2022/04/09 20:45:58,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,450
rmseBeyond5,36277.54296875,190.46665062663047,1.459099054336548,2022/04/09 20:46:00,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,460
rmseBeyond5,36087.64453125,189.96748341243855,1.432420015335083,2022/04/09 20:46:01,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,470
rmseBeyond5,35891.19921875,189.44972410663524,1.502112627029419,2022/04/09 20:46:03,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,480
rmseBeyond5,35667.6171875,188.8587249669046,1.5695438385009766,2022/04/09 20:46:05,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,490
rmseBeyond5,35409.4140625,188.17388434585288,1.4161875247955322,2022/04/09 20:46:06,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,500
rmseBeyond5,35141.83984375,187.46158128920501,1.467911958694458,2022/04/09 20:46:08,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,510
rmseBeyond5,34874.875,186.74815454668084,1.5114173889160156,2022/04/09 20:46:09,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,520
rmseBeyond5,34622.65234375,186.07162522719605,1.4694871902465818,2022/04/09 20:46:11,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,530
rmseBeyond5,34357.4921875,185.35774791347671,1.4353394508361816,2022/04/09 20:46:12,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,540
rmseBeyond5,34110.66796875,184.6907325051242,1.4121031761169434,2022/04/09 20:46:14,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,550
rmseBeyond5,33916.3359375,184.16388066941016,1.5365498065948486,2022/04/09 20:46:15,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,560
rmseBeyond5,33741.60546875,183.6888888674309,1.3623557090759275,2022/04/09 20:46:17,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,570
rmseBeyond5,33460.96875,182.9233882081529,1.4236576557159424,2022/04/09 20:46:18,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,580
rmseBeyond5,33040.9921875,181.7718121901776,1.338998794555664,2022/04/09 20:46:20,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,590
rmseBeyond5,32610.775390625,180.58454500665053,1.3523838520050049,2022/04/09 20:46:21,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,600
rmseBeyond5,32157.025390625,179.32379823064082,1.4706013202667236,2022/04/09 20:46:23,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,610
rmseBeyond5,31689.3828125,178.01511972717708,1.563819408416748,2022/04/09 20:46:25,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,620
rmseBeyond5,31289.572265625,176.88858061129238,1.4462976455688477,2022/04/09 20:46:26,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,630
rmseBeyond5,30689.5703125,175.18438685035576,1.3860597610473633,2022/04/09 20:46:28,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,640
rmseBeyond5,30001.73046875,173.21007101955658,1.3910684585571291,2022/04/09 20:46:29,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,650
rmseBeyond5,29285.515625,171.13011834498727,1.5050084590911863,2022/04/09 20:46:31,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,660
rmseBeyond5,28482.236328125,168.76680628553962,1.4674139022827148,2022/04/09 20:46:32,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,670
rmseBeyond5,27810.052734375,166.76346467377869,1.3976109027862549,2022/04/09 20:46:34,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,680
rmseBeyond5,27169.427734375,164.8315082850323,1.4996078014373782,2022/04/09 20:46:35,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,690
rmseBeyond5,26607.390625,163.1177152489216,1.441723346710205,2022/04/09 20:46:37,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,700
rmseBeyond5,25919.119140625,160.99415591792044,1.4740552902221682,2022/04/09 20:46:38,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,710
rmseBeyond5,24588.12109375,156.80599806187303,1.4705677032470703,2022/04/09 20:46:40,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,720
rmseBeyond5,24574.099609375,156.7612837586891,1.3806354999542236,2022/04/09 20:46:41,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,730
rmseBeyond5,52456.890625,229.03468849537643,1.177204132080078,2022/04/09 20:46:43,0,1,1.0,1.0,1.0,0.001,0.001,0.01,True,sgd,mean_squared_error,790,0,740
