modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size,machine,runProcess
rmseBeyond8,101.6678238,10.08305033,87.3476069,2022/6/17 02:40,2021/1/3,2021/1/17,200,61,17,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,319.1496887,17.86475316,106.5940642,2022/6/15 10:44,2021/9/30,2021/10/17,200,61,22,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,414.4607544,20.35829995,81.20843744,2022/6/18 19:32,2021/1/3,2021/1/17,200,61,27,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,245.1574707,15.65749203,82.5726614,2022/6/18 19:33,2021/1/17,2021/1/31,200,61,27,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,349.5765076,18.69697584,83.1568203,2022/6/18 19:35,2021/1/31,2021/2/23,200,61,27,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,183.0621643,13.53004487,141.1710012,2022/6/18 18:12,2021/1/3,2021/1/17,200,61,30,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,65.49924469,8.093148162,87.05711269,2022/6/17 07:09,2021/1/3,2021/1/17,200,61,31,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,281.7522583,16.78548678,94.53799057,2022/6/15 01:46,2021/2/23,2021/3/10,200,61,36,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_7_37429.h5,54.38025665,7.374291672,88.55326462,2022/6/19 08:05,2021/1/3,2021/1/17,200,61,39,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,440.6862183,20.99253865,89.76702046,2022/6/19 08:06,2021/1/17,2021/1/31,200,61,39,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,367.9299927,19.18151309,81.11161947,2022/6/17 14:11,2021/1/3,2021/1/17,200,61,45,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_4_80342.h5,23.07309532,4.80342946,105.0215926,2022/6/15 09:53,2021/7/20,2021/8/3,200,61,51,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,346.9677734,18.6270671,91.01774979,2022/6/19 13:59,2021/1/3,2021/1/17,200,61,53,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,479.0462952,21.88713086,297.8275876,2022/6/16 11:51,2021/1/3,2021/1/17,200,61,54,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,284.1984863,16.85816801,88.29716945,2022/6/17 05:49,2021/1/3,2021/1/17,200,61,56,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,132.0438232,11.49103633,87.31883359,2022/6/17 06:44,2021/1/3,2021/1/17,200,61,57,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_6_75623.h5,45.64696884,6.756235598,87.32981944,2022/6/17 05:40,2021/1/3,2021/1/17,200,61,62,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,259.1805725,16.09906758,88.92889643,2022/6/17 05:42,2021/1/17,2021/1/31,200,61,62,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,428.3641968,20.69694287,86.86494207,2022/6/17 02:09,2021/1/3,2021/1/17,200,61,64,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,375.711853,19.38327717,81.84628177,2022/6/17 12:23,2021/1/3,2021/1/17,200,61,66,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,270.9220581,16.4597113,297.8500791,2022/6/16 12:57,2021/1/3,2021/1/17,200,61,68,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,324.0187988,18.00051234,87.80114126,2022/6/17 02:32,2021/1/3,2021/1/17,200,61,69,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_7_40834.h5,54.88366699,7.408342685,82.2771461,2022/6/17 15:24,2021/1/3,2021/1/17,200,61,72,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,241.9133301,15.55355175,84.23074508,2022/6/17 15:25,2021/1/17,2021/1/31,200,61,72,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,86.84273529,9.318942487,82.81419945,2022/6/19 02:56,2021/1/3,2021/1/17,200,61,77,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_6_89523.h5,47.54449081,6.895239402,87.73369789,2022/6/17 06:46,2021/1/3,2021/1/17,200,61,83,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,299.7659302,17.31376245,89.31904745,2022/6/17 06:48,2021/1/17,2021/1/31,200,61,83,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,109.5036469,10.46436253,88.39443183,2022/6/17 07:50,2021/1/3,2021/1/17,200,61,100,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,259.2701111,16.10188329,87.23149562,2022/6/17 07:52,2021/1/3,2021/1/17,200,61,101,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_6_74082.h5,45.43877411,6.740828304,304.6660659,2022/6/15 21:55,2021/1/3,2021/1/17,200,61,112,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,337.4405518,18.36952509,306.2570579,2022/6/15 22:00,2021/1/17,2021/1/31,200,61,112,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_7_54754.h5,56.96541214,7.547546396,84.51342416,2022/6/17 12:54,2021/1/3,2021/1/17,200,61,113,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,258.4127808,16.07519871,83.76967025,2022/6/17 12:55,2021/1/17,2021/1/31,200,61,113,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,167.0980682,12.92664211,307.3507168,2022/6/16 16:55,2021/1/3,2021/1/17,200,61,114,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_7_06980.h5,49.98212433,7.069809702,83.3469944,2022/6/17 13:18,2021/1/3,2021/1/17,200,61,124,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,411.2045288,20.2781656,83.04441547,2022/6/17 13:20,2021/1/17,2021/1/31,200,61,124,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,916.4837646,30.27347232,88.5707109,2022/6/17 02:36,2021/1/3,2021/1/17,200,61,127,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,868.8216553,29.4757864,82.03934479,2022/6/17 13:31,2021/1/3,2021/1/17,200,61,128,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,108.0031586,10.39245868,90.87206697,2022/6/19 10:30,2021/1/3,2021/1/17,200,61,136,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,132.5205994,11.51174396,93.93395638,2022/6/15 11:38,2021/1/3,2021/1/17,200,61,138,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,159.7340393,12.63855602,90.58603787,2022/6/17 03:53,2021/1/3,2021/1/17,200,61,143,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,183.5155487,13.54679201,87.34316468,2022/6/17 05:33,2021/1/3,2021/1/17,200,62,11,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,163.3832092,12.78214044,87.74154711,2022/6/17 03:55,2021/1/3,2021/1/17,200,62,12,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,176.0389862,13.26798103,139.3399994,2022/6/18 21:34,2021/1/3,2021/1/17,200,62,17,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,147.5799561,12.14825779,81.48030567,2022/6/17 13:54,2021/1/3,2021/1/17,200,62,18,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,368.0196838,19.18381068,307.3011279,2022/6/16 14:51,2021/1/3,2021/1/17,200,62,22,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,232.4667206,15.24685603,87.24687266,2022/6/17 01:49,2021/1/3,2021/1/17,200,62,26,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,277.1389771,16.64749649,82.22493553,2022/6/18 16:22,2021/1/3,2021/1/17,200,62,28,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,327.1557007,18.08745399,82.6380074,2022/6/18 16:23,2021/1/17,2021/1/31,200,62,28,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,346.2708435,18.60835795,82.86634564,2022/6/18 16:25,2021/1/31,2021/2/23,200,62,28,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,260.0062561,16.12470504,88.56347442,2022/6/19 07:47,2021/1/3,2021/1/17,200,62,29,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,360.8706055,18.9965917,88.69203353,2022/6/19 03:59,2021/1/3,2021/1/17,200,62,33,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_7_83373.h5,61.3673172,7.833731443,88.26802874,2022/6/19 09:50,2021/1/3,2021/1/17,200,62,35,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,258.4088745,16.07511042,90.79227924,2022/6/19 09:51,2021/1/17,2021/1/31,200,62,35,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,107.5217056,10.36924275,306.6807065,2022/6/16 04:16,2021/1/3,2021/1/17,200,62,37,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,719.2115479,26.81811451,81.38385367,2022/6/17 15:43,2021/1/3,2021/1/17,200,62,38,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,130.5091248,11.42406045,88.78444552,2022/6/17 07:33,2021/1/3,2021/1/17,200,62,39,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,171.0005188,13.07669969,299.8708262,2022/6/15 21:14,2021/1/3,2021/1/17,200,62,42,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,558.6234131,23.63521542,83.67269659,2022/6/17 16:43,2021/1/3,2021/1/17,200,62,44,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,254.3835449,15.9494012,93.09113288,2022/6/19 04:07,2021/1/3,2021/1/17,200,62,45,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,258.0920105,16.06525254,87.19975114,2022/6/17 03:10,2021/1/3,2021/1/17,200,62,53,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,235.2688904,15.33845076,88.34190226,2022/6/17 02:59,2021/1/3,2021/1/17,200,62,58,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,375.885437,19.38777984,82.87509775,2022/6/18 23:47,2021/1/3,2021/1/17,200,62,61,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,245.554657,15.67017539,83.80367589,2022/6/18 23:49,2021/1/17,2021/1/31,200,62,61,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,484.2293396,22.00520335,83.88197327,2022/6/18 23:50,2021/1/31,2021/2/23,200,62,61,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,122.8666763,11.08452222,84.12527537,2022/6/19 02:39,2021/1/3,2021/1/17,200,62,65,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,169.33638,13.01291715,89.4379456,2022/6/17 08:31,2021/1/3,2021/1/17,200,62,77,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,427.5218201,20.67662343,88.59515381,2022/6/19 05:23,2021/1/3,2021/1/17,200,62,78,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,81.12817383,9.007100692,303.4521275,2022/6/15 18:51,2021/1/3,2021/1/17,200,62,80,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,551.0499878,23.47445651,81.64401579,2022/6/17 16:27,2021/1/3,2021/1/17,200,62,84,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,231.0869141,15.20153925,82.46887898,2022/6/18 22:42,2021/1/3,2021/1/17,200,62,91,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,280.8570251,16.75879801,83.58017111,2022/6/18 22:43,2021/1/17,2021/1/31,200,62,91,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,597.2030029,24.43774917,86.51275134,2022/6/18 22:45,2021/1/31,2021/2/23,200,62,91,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,143.1229248,11.96339658,87.33803177,2022/6/17 02:29,2021/1/3,2021/1/17,200,62,92,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,100.4980392,10.02488254,99.75364161,2022/6/15 08:18,2021/5/24,2021/6/7,200,62,93,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,235.536087,15.34716595,89.72946358,2022/6/19 09:35,2021/1/3,2021/1/17,200,62,97,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,309.1294861,17.58206493,133.0118549,2022/6/18 11:14,2021/1/3,2021/1/17,200,62,107,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,238.5697937,15.44570096,134.9429123,2022/6/18 11:16,2021/1/17,2021/1/31,200,62,107,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,338.6083374,18.40133032,84.28542089,2022/6/17 14:21,2021/1/3,2021/1/17,200,62,110,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,117.3507843,10.83286737,82.11698651,2022/6/17 15:53,2021/1/3,2021/1/17,200,62,112,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,273.538269,16.5390009,88.72379732,2022/6/17 01:21,2021/1/3,2021/1/17,200,62,113,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,504.483551,22.46069779,82.54751801,2022/6/17 13:30,2021/1/3,2021/1/17,200,62,114,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,200.8240662,14.17125718,83.40276384,2022/6/18 11:01,2021/1/3,2021/1/17,200,62,115,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,369.9069214,19.23296605,84.46617961,2022/6/18 11:03,2021/1/17,2021/1/31,200,62,115,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,292.1098022,17.09122612,85.61464119,2022/6/18 11:04,2021/1/31,2021/2/23,200,62,115,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,205.1157227,14.3218639,85.5915339,2022/6/18 11:06,2021/2/23,2021/3/10,200,62,115,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,120.2150269,10.96425353,90.87825751,2022/6/19 03:52,2021/1/3,2021/1/17,200,62,117,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,383.6081238,19.58592614,92.00355196,2022/6/19 15:35,2021/1/3,2021/1/17,200,62,120,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,339.8612366,18.43531934,92.94476795,2022/6/19 15:39,2021/1/3,2021/1/17,200,62,127,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,166.2189484,12.89257353,82.89172101,2022/6/17 15:37,2021/1/3,2021/1/17,200,62,132,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,94.95894623,9.74466111,89.08977222,2022/6/15 04:30,2021/1/3,2021/1/17,200,62,140,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,110.0295563,10.48947218,84.35128927,2022/6/17 23:42,2021/1/3,2021/1/17,200,62,143,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,308.6510925,17.56845046,85.01654935,2022/6/17 23:44,2021/1/17,2021/1/31,200,62,143,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,440.5372009,20.9889801,88.62346339,2022/6/17 23:45,2021/1/31,2021/2/23,200,62,143,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,182.0878143,13.49399207,87.29861927,2022/6/19 05:38,2021/1/3,2021/1/17,200,63,4,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,473.7201538,21.76513472,87.86406446,2022/6/17 00:09,2021/1/3,2021/1/17,200,63,7,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,314.4630127,17.73310545,81.4063344,2022/6/19 02:38,2021/1/3,2021/1/17,200,63,8,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,160.9985657,12.68850695,87.19190407,2022/6/19 06:02,2021/1/3,2021/1/17,200,63,13,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,354.8062439,18.83629926,88.02049375,2022/6/17 08:34,2021/1/3,2021/1/17,200,63,20,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,158.0770111,12.57285423,142.3608606,2022/6/18 22:47,2021/1/3,2021/1/17,200,63,21,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,403.9375,20.09819675,81.03484678,2022/6/17 10:29,2021/1/3,2021/1/17,200,63,25,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,132.7912292,11.52350754,141.6118817,2022/6/18 21:47,2021/1/3,2021/1/17,200,63,27,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,155.9949646,12.48979874,87.11955595,2022/6/17 03:41,2021/1/3,2021/1/17,200,63,30,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,152.822052,12.36212215,87.27169132,2022/6/19 06:26,2021/1/3,2021/1/17,200,63,33,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,1255.019897,35.42626239,97.11878443,2022/6/15 01:49,2021/3/24,2021/4/11,200,63,39,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,262.4422302,16.20005373,103.4656692,2022/6/15 03:36,2021/9/30,2021/10/17,200,63,46,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_7_84657.h5,61.56898117,7.846578202,88.93424702,2022/6/19 04:53,2021/1/3,2021/1/17,200,63,56,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,245.6405334,15.67292833,89.63637042,2022/6/19 04:54,2021/1/17,2021/1/31,200,63,56,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,160.1385345,12.65457767,190.1185741,2022/6/18 17:27,2021/1/3,2021/1/17,200,63,61,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,383.8231506,19.59139838,89.91127586,2022/6/17 09:17,2021/1/3,2021/1/17,200,63,63,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,260.739563,16.14741384,88.29229522,2022/6/17 05:32,2021/1/3,2021/1/17,200,63,65,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,220.233963,14.84028277,94.08541512,2022/6/15 08:08,2021/2/23,2021/3/10,200,63,69,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,220.1129608,14.83623286,88.96645999,2022/6/17 07:36,2021/1/3,2021/1/17,200,63,88,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,364.08255,19.08093749,84.78055573,2022/6/17 10:34,2021/1/3,2021/1/17,200,63,95,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
keras_4_33549.h5,18.7966423,4.335493483,110.704582,2022/6/15 02:55,2021/10/17,2021/10/31,200,63,95,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,164.0697632,12.8089889,107.3774738,2022/6/15 11:29,2021/10/31,2021/11/14,200,63,106,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,183.2712097,13.53776881,88.91536903,2022/6/17 08:32,2021/1/3,2021/1/17,200,63,107,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,257.6178589,16.05047689,95.45454431,2022/6/15 01:00,2021/1/17,2021/1/31,200,63,107,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,266.2071838,16.31585023,83.45315242,2022/6/16 23:51,2021/1/3,2021/1/17,200,63,124,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,113.1691666,10.63809241,102.0099823,2022/6/15 04:13,2021/8/17,2021/8/31,200,63,132,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,167.2474823,12.93241495,89.81856728,2022/6/17 03:39,2021/1/3,2021/1/17,200,63,136,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,232.5596008,15.24989216,96.5192101,2022/6/19 13:50,2021/1/3,2021/1/17,200,63,143,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,190.5186462,13.80284963,86.74416065,2022/6/17 05:56,2021/1/3,2021/1/17,200,64,4,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,254.7308044,15.96028841,87.81025219,2022/6/19 10:01,2021/1/3,2021/1/17,200,64,8,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,150.3240814,12.26067658,98.17187262,2022/6/15 06:17,2021/7/6,2021/7/20,200,64,11,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,120.6268539,10.98302556,317.2031257,2022/6/16 01:40,2021/1/3,2021/1/17,200,64,16,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,168.463623,12.97935503,79.99459696,2022/6/17 12:12,2021/1/3,2021/1/17,200,64,17,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,235.0972595,15.33285643,81.12439561,2022/6/19 02:45,2021/1/3,2021/1/17,200,64,21,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,281.5888672,16.78062158,89.17260933,2022/6/19 07:43,2021/1/3,2021/1/17,200,64,25,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,78.04576111,8.834345482,80.28846502,2022/6/17 14:30,2021/1/3,2021/1/17,200,64,26,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,130.720459,11.43329747,109.3939838,2022/6/15 12:05,2021/8/31,2021/9/14,200,64,26,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,101.3163605,10.06559777,88.44226122,2022/6/17 07:47,2021/1/3,2021/1/17,200,64,28,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,382.5808105,19.55966809,87.49943399,2022/6/16 20:59,2021/1/3,2021/1/17,200,64,31,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,94.84513855,9.73881054,87.90499854,2022/6/19 12:32,2021/1/3,2021/1/17,200,64,34,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,68.97442627,8.305089056,86.60015726,2022/6/17 05:12,2021/1/3,2021/1/17,200,64,39,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,119.8252411,10.94646647,98.95940232,2022/6/15 02:34,2021/4/25,2021/5/10,200,64,40,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
rmseBeyond8,203.0527649,14.24966425,80.41791463,2022/6/17 15:31,2021/1/3,2021/1/17,200,64,45,1.00E-05,0,0.9,TRUE,sgd,mean_squared_error,2000,0,10,nan,nan
