,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
671,2019-10-01,2330,75248890,20886838992,273.0,280.5,273.0,280.0,8.0,26648
672,2019-10-02,2330,30572953,8553297334,280.0,281.0,279.0,279.5,-0.5,12294
673,2019-10-03,2330,35874864,9891620358,274.0,277.5,274.0,276.5,-3.0,12853
674,2019-10-04,2330,35814613,9924872301,279.5,280.0,275.0,276.5,0.0,13780
675,2019-10-07,2330,17750230,4944376000,279.0,279.5,277.5,278.0,1.5,7757
676,2019-10-08,2330,39868551,11341522526,283.5,286.5,282.5,286.5,8.5,16721
677,2019-10-09,2330,34895456,9890256397,283.5,286.0,282.0,282.0,-4.5,14567
678,2019-10-14,2330,53403517,15508059122,291.5,291.5,288.5,290.0,8.0,17812
679,2019-10-15,2330,54754830,16088110873,293.5,296.0,292.0,293.5,3.5,15485
680,2019-10-16,2330,42917144,12670374493,298.0,298.0,293.5,296.5,3.0,16650
681,2019-10-17,2330,41920938,12296120182,295.0,295.5,292.0,293.5,-3.0,15170
682,2019-10-18,2330,45460984,13299843176,293.0,295.5,291.0,293.0,-0.5,18000
683,2019-10-21,2330,35860365,10389254035,291.0,291.0,288.5,290.0,-3.0,14682
684,2019-10-22,2330,26525020,7767636380,292.5,294.0,291.5,294.0,4.0,10186
685,2019-10-23,2330,30382408,8877572772,293.5,293.5,290.5,293.0,-1.0,11753
686,2019-10-24,2330,29040827,8488069650,294.5,294.5,291.0,293.0,0.0,10649
687,2019-10-25,2330,25082711,7362074526,294.5,294.5,292.5,293.5,0.5,11064
688,2019-10-28,2330,20216561,5958714595,295.0,295.5,294.0,294.5,1.0,9257
689,2019-10-29,2330,37130131,11044649541,297.0,298.5,296.5,298.5,4.0,14060
690,2019-10-30,2330,32370342,9646551600,298.5,299.5,296.5,299.5,1.0,11084
691,2019-10-31,2330,43123514,12921309531,300.0,301.5,298.5,298.5,-1.0,12997
692,2019-11-01,2330,30216678,8998151212,299.5,299.5,296.5,299.0,0.5,10241
693,2019-11-04,2330,45155671,13767873778,302.5,308.0,301.0,307.0,8.0,18475
694,2019-11-05,2330,32253184,9965563625,307.5,310.5,307.0,310.5,3.5,13698
695,2019-11-06,2330,22149743,6864516290,309.0,311.5,308.0,311.0,0.5,9660
696,2019-11-07,2330,28453659,8769417841,310.0,310.0,306.5,309.0,-2.0,12277
697,2019-11-08,2330,26230542,8040782450,308.5,309.0,305.5,305.5,-3.5,12740
698,2019-11-11,2330,35285583,10660082266,305.0,305.0,300.0,301.0,-4.5,15246
699,2019-11-12,2330,19016708,5774255431,302.5,305.0,302.0,305.0,4.0,8957
700,2019-11-13,2330,18422438,5583245970,303.0,304.0,301.5,304.0,-1.0,6039
701,2019-11-14,2330,15734835,4776767840,304.5,305.0,302.0,303.5,-0.5,6219
702,2019-11-15,2330,29038445,8891701115,305.5,307.5,304.5,307.0,3.5,8672
703,2019-11-18,2330,18741325,5796331075,308.5,311.0,307.0,311.0,4.0,8420
704,2019-11-19,2330,33096197,10365611120,312.5,315.0,311.0,315.0,4.0,11121
705,2019-11-20,2330,24538973,7681229345,314.0,314.0,312.0,313.5,-1.5,9143
706,2019-11-21,2330,30163833,9329845096,309.5,311.0,307.0,311.0,-2.5,11638
707,2019-11-22,2330,26492984,8188665024,310.0,310.5,308.0,309.0,-2.0,9407
708,2019-11-25,2330,19855177,6133713443,310.5,310.5,307.0,307.0,-2.0,8067
709,2019-11-26,2330,101916622,31332308518,310.0,310.5,307.0,307.0,0.0,10321
710,2019-11-27,2330,18527648,5732316828,307.5,311.5,307.5,311.0,4.0,7916
711,2019-11-28,2330,19718982,6111322584,310.0,312.0,308.5,309.5,-1.5,9289
712,2019-11-29,2330,32423561,9922872967,309.0,309.5,305.0,305.0,-4.5,15368
713,2019-12-02,2330,25516807,7844458306,307.0,308.0,306.5,307.5,2.5,8465
714,2019-12-03,2330,27686319,8472595177,305.0,307.0,305.0,307.0,-0.5,9206
715,2019-12-04,2330,34911686,10652239802,305.0,306.0,304.0,306.0,-1.0,9989
716,2019-12-05,2330,39349842,12240671524,309.0,312.0,309.0,312.0,6.0,13587
717,2019-12-06,2330,18402703,5771010050,315.0,316.0,311.0,313.0,1.0,8974
718,2019-12-09,2330,23556081,7433484496,314.0,316.5,314.0,316.0,3.0,10583
719,2019-12-10,2330,20847594,6540475540,315.0,315.5,312.5,313.5,-2.5,8702
720,2019-12-11,2330,34329148,10866410212,314.0,319.0,313.0,319.0,5.5,11689
721,2019-12-12,2330,52801851,17446169339,325.0,334.5,324.0,331.5,12.5,22555
722,2019-12-13,2330,60843939,20697194061,340.0,343.0,338.0,339.0,7.5,23025
723,2019-12-16,2330,48340188,16272523200,336.5,338.5,336.0,336.0,-3.0,16938
724,2019-12-17,2330,41428458,14153896438,335.0,345.0,335.0,345.0,9.0,16808
725,2019-12-18,2330,42486841,14594689501,341.5,345.0,341.5,344.5,-0.5,15836
726,2019-12-19,2330,55667012,18774880620,340.0,342.0,335.0,335.0,0.0,28105
727,2019-12-20,2330,86280459,28483237354,332.0,333.0,328.5,329.0,-6.0,28112
728,2019-12-23,2330,26911340,8923609754,329.5,334.0,329.5,334.0,5.0,12310
729,2019-12-24,2330,13783907,4591661991,334.0,334.5,332.0,332.0,-2.0,7887
730,2019-12-25,2330,12262954,4075131136,332.0,334.5,331.0,333.0,1.0,7597
731,2019-12-26,2330,11427884,3803665702,333.0,334.0,331.5,333.0,0.0,6439
732,2019-12-27,2330,16677806,5624251712,335.0,338.0,335.0,338.0,5.0,8660
733,2019-12-30,2330,21591263,7270827164,338.0,339.0,334.0,334.5,-3.5,10468
734,2019-12-31,2330,22950517,7614538961,331.0,333.5,331.0,331.0,-3.5,12253
735,2020-01-02,2330,33282120,11224165450,332.5,339.0,332.5,339.0,8.0,17160
736,2020-01-03,2330,42023268,14295651580,344.0,345.0,335.5,339.5,0.5,20545
737,2020-01-06,2330,45677057,15210531318,333.0,334.5,332.0,332.0,-7.5,22944
738,2020-01-07,2330,51746181,17053282011,332.5,333.0,326.5,329.5,-2.5,22362
739,2020-01-08,2330,37913748,12484410088,325.0,333.0,325.0,329.5,0.0,18228
740,2020-01-09,2330,32397504,10890847940,335.0,337.5,333.5,337.5,8.0,16793
741,2020-01-10,2330,27880115,9432320316,340.5,341.0,336.0,339.5,2.0,13296
742,2020-01-13,2330,30663332,10455852739,342.0,342.0,339.0,341.5,2.0,13457
743,2020-01-14,2330,30368993,10488360978,345.5,346.0,344.5,346.0,4.5,16339
744,2020-01-15,2330,54575274,18590754206,345.0,345.0,337.5,340.0,-6.0,20392
745,2020-01-16,2330,58217420,19431133895,330.0,336.5,330.0,334.5,-5.5,24721
746,2020-01-17,2330,53908097,17977119406,334.0,335.5,332.0,333.0,-1.5,23954
747,2020-01-20,2330,35551203,11865436839,334.0,335.5,333.0,333.0,0.0,15095
748,2020-01-30,2330,126820049,40734449874,326.0,326.0,316.5,316.5,-16.5,55603
749,2020-01-31,2330,62912055,20205365710,323.0,323.5,319.0,320.0,3.5,22639
750,2020-02-03,2330,59711849,18782694826,315.0,316.5,312.0,315.0,-5.0,26483
751,2020-02-04,2330,52208496,16882411296,319.0,326.0,318.0,325.0,10.0,22587
752,2020-02-05,2330,36601453,11985817083,329.0,329.5,324.5,327.5,2.5,16656
753,2020-02-06,2330,29659094,9803038836,329.5,332.5,329.0,332.5,5.0,14246
754,2020-02-07,2330,30055327,9869903253,330.0,330.5,326.0,328.0,-4.5,13075
755,2020-02-10,2330,30814424,10024967927,321.5,328.0,321.0,327.5,-0.5,14825
756,2020-02-11,2330,29062935,9629938182,330.5,332.5,330.0,331.5,4.0,12766
757,2020-02-12,2330,37612639,12593082711,333.5,336.0,333.0,335.0,3.5,17394
758,2020-02-13,2330,23217021,7805299096,338.0,338.0,335.0,335.0,0.0,12563
759,2020-02-14,2330,18326683,6155862838,337.0,337.0,334.5,335.0,0.0,7881
760,2020-02-17,2330,16145079,5354339726,331.5,333.0,330.5,331.5,-3.5,9747
761,2020-02-18,2330,64662604,20957801150,324.5,326.5,322.0,322.0,-9.5,36520
762,2020-02-19,2330,48856218,15881609046,322.5,327.0,322.0,326.5,4.5,16003
763,2020-02-20,2330,27061736,8832642641,328.0,329.0,325.0,325.5,-1.0,11695
764,2020-02-21,2330,22974534,7463007621,325.5,326.5,323.0,325.0,-0.5,9342
765,2020-02-24,2330,42946680,13754512932,319.5,321.5,319.5,320.0,-5.0,18902
766,2020-02-25,2330,38674011,12425785349,320.0,323.5,317.5,322.0,2.0,17366
767,2020-02-26,2330,60768362,19341695595,317.0,320.5,316.5,318.5,-3.5,24310
768,2020-02-27,2330,62401927,19756146876,319.0,320.0,315.0,316.0,-2.5,20633
769,2020-03-02,2330,86372942,26864484400,308.0,317.0,308.0,311.0,-5.0,35320
770,2020-03-03,2330,55169411,17534766696,318.5,320.0,316.0,317.5,6.5,20713
771,2020-03-04,2330,44745146,14304795666,322.0,322.0,317.0,320.5,3.0,16118
772,2020-03-05,2330,38223525,12392618100,325.0,326.0,323.0,323.0,2.5,15107
773,2020-03-06,2330,52807760,16733485610,320.0,320.5,315.0,315.0,-8.0,24175
774,2020-03-09,2330,88633277,27236002054,307.5,310.0,305.5,305.5,-9.5,44882
775,2020-03-10,2330,74869130,22727941511,301.5,309.0,301.0,307.0,1.5,30268
776,2020-03-11,2330,64923710,19913151529,309.0,310.5,302.0,302.0,-5.0,27176
777,2020-03-12,2330,114173351,33544278206,299.0,299.0,287.0,294.0,-8.0,56989
778,2020-03-13,2330,151268148,42448997546,275.0,294.0,272.5,290.0,-4.0,71990
779,2020-03-16,2330,103933228,29343288916,285.0,291.0,275.5,276.5,-13.5,51292
780,2020-03-17,2330,122409651,32936712540,265.0,276.5,265.0,268.0,-8.5,57123
781,2020-03-18,2330,118620643,31555231792,269.5,272.5,260.0,260.0,-8.0,53985
782,2020-03-19,2330,160811697,39559889553,252.0,253.0,235.5,248.0,0.0,77302
783,2020-03-20,2330,159179726,42110816042,258.5,270.0,256.0,270.0,22.0,69829
784,2020-03-23,2330,76963709,19851467203,257.0,262.5,252.0,255.0,-15.0,41621
785,2020-03-24,2330,82377933,22207033614,268.0,274.0,266.0,267.5,12.5,41077
786,2020-03-25,2330,80514199,22368633590,276.5,280.0,274.0,277.0,9.5,40932
787,2020-03-26,2330,54189633,15108299935,279.5,280.0,275.5,280.0,3.0,27648
788,2020-03-27,2330,69320306,19324060590,284.0,286.0,273.0,273.0,-7.0,36025
789,2020-03-30,2330,53403956,14205364184,263.5,269.0,262.5,267.5,-5.5,27779
790,2020-03-31,2330,53901923,14712557472,273.0,274.0,269.5,274.0,6.5,20343
791,2020-04-01,2330,47572034,13022612818,276.5,276.5,271.5,271.5,-2.5,19580
792,2020-04-06,2330,59712754,16324198154,273.0,275.5,270.0,275.5,4.0,19971
793,2020-04-07,2330,48887346,13817936851,283.5,284.0,280.5,283.0,7.5,24281
794,2020-04-08,2330,38698826,11016972354,285.0,285.5,283.0,285.0,2.0,19126
795,2020-04-09,2330,29276430,8346209654,287.5,288.0,282.5,283.0,-2.0,15271
796,2020-04-10,2330,28206858,7894277586,280.0,282.0,279.0,279.5,-3.5,15833
797,2020-04-13,2330,22196596,6202532380,278.5,281.5,278.5,278.5,-1.0,12809
798,2020-04-14,2330,50196688,14268689661,281.0,285.5,280.0,285.0,6.5,22214
799,2020-04-15,2330,58561434,16819851630,287.0,288.5,286.0,287.5,2.5,25696
800,2020-04-16,2330,48257280,13813721932,283.0,288.5,283.0,286.5,-1.0,19084
801,2020-04-17,2330,117447201,35719172728,303.5,308.5,300.5,306.5,20.0,60873
802,2020-04-20,2330,44586860,13605802989,308.0,309.0,302.5,304.0,-2.5,21791
803,2020-04-21,2330,61949357,18417786171,300.5,301.5,293.5,295.0,-9.0,39043
804,2020-04-22,2330,43568580,12746170556,294.5,295.0,290.5,294.0,-1.0,25176
805,2020-04-23,2330,39977278,11864085990,300.0,300.0,294.0,295.5,1.5,18541
806,2020-04-24,2330,26465090,7799075756,295.5,297.0,294.0,294.0,-1.5,13661
807,2020-04-27,2330,38493406,11461378300,298.0,298.5,296.0,298.0,4.0,15916
808,2020-04-28,2330,37621165,11134919970,298.5,298.5,294.5,296.5,-1.5,18214
809,2020-04-29,2330,46253301,13861245296,299.0,301.5,298.0,299.0,2.5,21633
810,2020-04-30,2330,58439085,17753466901,302.0,305.0,301.5,304.5,5.5,26219
811,2020-05-04,2330,72252861,21341931218,294.5,296.5,294.0,295.0,-9.5,37736
812,2020-05-05,2330,23988405,7104774785,296.5,298.0,295.0,295.5,0.5,13569
813,2020-05-06,2330,35704479,10524838077,294.5,296.0,292.5,296.0,0.5,16046
814,2020-05-07,2330,28017198,8321170642,294.5,299.0,294.5,297.5,1.5,13149
815,2020-05-08,2330,35613893,10619091212,300.0,300.0,296.0,297.5,0.0,14345
816,2020-05-11,2330,32379019,9729431840,300.0,301.5,298.5,301.0,3.5,14920
817,2020-05-12,2330,52494788,15553012596,297.5,298.5,295.0,295.0,-6.0,29073
818,2020-05-13,2330,46158418,13619538824,293.0,297.0,292.5,297.0,2.0,14555
819,2020-05-14,2330,34480948,10119787160,293.0,295.0,292.5,293.0,-4.0,21482
820,2020-05-15,2330,44304804,13170466660,297.5,298.5,294.5,298.0,5.0,20071
821,2020-05-18,2330,96872065,28216346996,291.0,293.5,290.0,290.0,-8.0,49640
822,2020-05-19,2330,53083214,15527338138,294.0,294.0,291.5,291.5,1.5,22033
823,2020-05-20,2330,36789994,10772280152,293.0,294.0,291.0,294.0,2.5,16906
824,2020-05-21,2330,36299468,10782482962,296.0,298.0,295.0,297.5,3.5,17064
825,2020-05-22,2330,41138923,12025339565,294.5,295.0,291.0,292.0,-5.5,22345
826,2020-05-25,2330,32942223,9568008388,290.5,293.0,288.5,292.0,0.0,14585
827,2020-05-26,2330,35817481,10609868646,295.0,297.5,293.5,295.5,3.5,19524
828,2020-05-27,2330,23375959,6932934823,297.0,298.0,295.5,296.5,1.0,11244
829,2020-05-28,2330,32395568,9575118830,298.5,298.5,293.0,294.0,-2.5,13208
830,2020-05-29,2330,96611181,28172174547,292.0,292.5,290.0,292.0,-2.0,21037
831,2020-06-01,2330,37936214,11205227094,294.0,296.5,293.5,295.5,3.5,15502
832,2020-06-02,2330,26663587,7908476089,296.0,297.5,296.0,296.5,1.0,9743
833,2020-06-03,2330,67894337,20354971677,300.0,301.0,298.0,301.0,4.5,33062
834,2020-06-04,2330,47225322,14414983532,305.0,306.0,304.0,306.0,5.0,24482
835,2020-06-05,2330,44077262,13655618646,308.5,312.0,308.0,311.5,5.5,24096
836,2020-06-08,2330,52042921,16500836851,316.0,319.0,315.0,318.0,6.5,28581
837,2020-06-09,2330,37068082,11746874522,316.5,319.0,314.0,319.0,1.0,19981
838,2020-06-10,2330,42207259,13566733306,319.0,324.0,318.0,322.5,3.5,22670
839,2020-06-11,2330,50612255,16340456218,325.5,327.0,318.5,320.5,-2.0,27061
840,2020-06-12,2330,46970918,14811252573,313.0,317.5,312.5,316.0,-4.5,25263
841,2020-06-15,2330,51032404,15955585136,316.0,317.5,308.5,309.5,-6.5,29255
842,2020-06-16,2330,40725216,12823172756,317.0,317.0,314.0,315.0,5.5,19377
843,2020-06-17,2330,34692968,10922017056,316.5,317.0,313.5,315.0,0.0,16218
844,2020-06-18,2330,35443474,11123108346,314.5,315.0,313.0,314.5,0.0,11897
845,2020-06-19,2330,48130280,15102300186,314.0,314.5,312.0,314.5,0.0,12915
846,2020-06-22,2330,37374616,11722688924,314.5,316.5,312.0,312.0,-2.5,18836
847,2020-06-23,2330,41300084,12981121544,316.0,316.5,312.5,315.0,3.0,15959
848,2020-06-24,2330,55464024,17641164202,319.0,320.0,316.0,317.5,2.5,27086
849,2020-06-29,2330,56672892,17695228688,314.0,315.0,310.0,312.0,-5.5,30558
850,2020-06-30,2330,49241860,15386428040,313.5,314.0,311.0,313.0,1.0,16165
851,2020-07-01,2330,29685342,9400765756,315.0,318.0,314.0,317.5,4.5,15617
852,2020-07-02,2330,37789178,12119073560,319.0,322.0,318.0,322.0,4.5,18355
853,2020-07-03,2330,55656987,18280314743,327.0,330.5,326.5,329.5,7.5,30235
854,2020-07-06,2330,57256220,19200718243,332.5,338.0,332.0,338.0,8.5,31866
855,2020-07-07,2330,59046323,20143258406,343.5,346.0,338.0,338.5,0.5,32076
856,2020-07-08,2330,33813218,11522915649,337.5,342.5,337.5,341.0,2.5,16673
857,2020-07-09,2330,37410376,12912747970,346.0,347.0,343.0,345.0,4.0,20205
858,2020-07-10,2330,60902108,21298923681,352.5,353.0,345.5,348.5,3.5,32227
859,2020-07-13,2330,49459523,17425372488,351.0,354.5,350.5,354.5,6.0,23217
860,2020-07-14,2330,63030150,22602878292,355.0,364.0,354.5,363.5,9.0,30996
861,2020-07-15,2330,75105362,27486789803,366.0,370.0,361.0,363.0,-0.5,37607
862,2020-07-16,2330,68582512,24506038172,359.0,361.0,353.5,357.5,-5.5,35598
863,2020-07-17,2330,66403485,24244495853,361.0,369.0,360.0,367.0,9.5,36729
864,2020-07-20,2330,44940238,16487970674,370.0,370.0,362.5,366.0,-1.0,23335
865,2020-07-21,2330,64440128,24491627162,372.5,387.0,371.5,383.0,17.0,40266
866,2020-07-22,2330,43959670,16844625030,381.0,386.0,379.0,384.0,1.0,25530
867,2020-07-23,2330,45397282,17302637512,382.0,383.0,379.0,381.5,-2.5,22916
868,2020-07-24,2330,90988734,35368857726,390.0,395.0,382.0,386.0,4.5,45099
869,2020-07-27,2330,103315640,43637877952,420.5,424.5,416.5,424.5,38.5,49294
870,2020-07-28,2330,172157746,77804668620,464.0,466.5,428.5,435.0,10.5,92239
871,2020-07-29,2330,88641166,37649278004,428.0,431.5,419.5,422.0,-13.0,53111
872,2020-07-30,2330,69936949,30329225735,436.5,441.0,428.5,434.0,12.0,36627
873,2020-07-31,2330,50484674,21567922126,426.0,432.0,425.5,425.5,-8.5,27653
874,2020-08-03,2330,77288571,32339719000,420.5,424.0,415.0,416.0,-9.5,43360
875,2020-08-04,2330,41697445,17600499460,421.5,425.5,418.5,425.5,9.5,22250
876,2020-08-05,2330,47460834,20356413204,430.5,433.5,426.0,429.0,3.5,24715
877,2020-08-06,2330,43443627,18877761758,437.5,438.0,431.0,435.0,6.0,22414
878,2020-08-07,2330,37611388,16218241255,433.5,434.0,428.0,433.0,-2.0,19739
879,2020-08-10,2330,36067500,15674843876,427.5,437.5,427.5,435.5,2.5,21342
880,2020-08-11,2330,34545313,14918017903,432.0,435.0,429.0,429.0,-6.5,20297
881,2020-08-12,2330,53980474,22721731886,422.0,423.5,419.0,419.0,-10.0,32761
882,2020-08-13,2330,45669335,19514322038,428.0,429.0,424.5,429.0,10.0,21499
883,2020-08-14,2330,24259947,10332447763,424.0,428.0,423.0,427.0,-2.0,12642
884,2020-08-17,2330,34607731,14930831216,427.0,435.0,425.5,435.0,8.0,20823
885,2020-08-18,2330,45504160,19824413320,440.0,440.5,432.0,433.0,-2.0,21119
886,2020-08-19,2330,31486800,13574970200,436.0,436.5,427.5,427.5,-5.5,18279
887,2020-08-20,2330,75155235,31353886930,427.0,427.5,401.0,415.0,-12.5,45670
888,2020-08-21,2330,41956467,17770610338,421.5,427.0,420.0,424.5,9.5,23059
889,2020-08-24,2330,49199406,21139093710,427.5,434.5,425.0,428.0,3.5,24672
890,2020-08-25,2330,37024899,16076146369,433.5,436.0,430.5,434.5,6.5,22035
891,2020-08-26,2330,41406340,18169230108,435.5,442.0,435.0,442.0,7.5,25305
892,2020-08-27,2330,57206712,25658355402,448.0,453.5,444.0,444.0,2.0,31575
893,2020-08-28,2330,57039210,24868453700,440.0,440.5,431.0,435.0,-9.0,35253
894,2020-08-31,2330,88569538,38106113563,437.0,439.5,426.5,426.5,-8.5,28294
895,2020-09-01,2330,50129577,21681382412,430.0,435.0,428.0,435.0,8.5,17137
896,2020-09-02,2330,42013407,18268716092,441.0,441.0,430.5,433.0,-2.0,20242
897,2020-09-03,2330,40683617,17768951582,439.5,439.5,433.5,436.0,3.0,17810
898,2020-09-04,2330,51349911,22051596821,427.0,432.5,427.0,429.0,-7.0,27893
899,2020-09-07,2330,39854584,17060627028,428.0,432.5,425.0,426.0,-3.0,20003
900,2020-09-08,2330,23714670,10208232440,428.0,433.0,427.5,431.0,5.0,12440
901,2020-09-09,2330,40727362,17312991408,425.0,428.0,423.0,427.0,-4.0,21740
902,2020-09-10,2330,35281921,15275112115,432.5,435.0,430.5,435.0,8.0,18244
903,2020-09-11,2330,34893469,15171902036,435.5,436.5,432.5,436.5,1.5,14647
904,2020-09-14,2330,39325833,17282659859,436.0,442.0,435.5,441.0,4.5,19854
905,2020-09-15,2330,39661449,17608049536,440.5,447.0,439.5,445.0,4.0,21845
906,2020-09-16,2330,70608238,32379722344,460.0,462.0,455.5,458.0,13.0,38172
907,2020-09-17,2330,44420506,20006793320,453.0,455.0,446.5,448.5,0.0,26718
908,2020-09-18,2330,52999922,23598268654,447.0,449.5,443.0,444.0,-4.5,20849
909,2020-09-21,2330,40193920,17842486882,443.5,450.0,440.0,440.0,-4.0,25834
910,2020-09-22,2330,36842639,16140184501,440.0,441.0,436.0,437.0,-3.0,22692
911,2020-09-23,2330,47426963,20592831368,436.0,438.5,432.0,433.5,-3.5,27828
912,2020-09-24,2330,82510381,35076048246,425.5,429.0,423.0,423.0,-10.5,54922
913,2020-09-25,2330,41263269,17522224043,427.0,428.0,421.0,424.0,1.0,23290
914,2020-09-28,2330,34427479,14758341446,427.0,431.5,424.5,431.5,7.5,19286
915,2020-09-29,2330,42730502,18419905574,432.5,435.0,428.0,431.0,-0.5,18647
916,2020-09-30,2330,28859204,12496613056,430.5,435.0,430.5,433.0,2.0,14203
917,2020-10-05,2330,33238832,14450407588,438.0,438.0,431.5,432.5,-0.5,18148
918,2020-10-06,2330,36276395,15935558262,441.5,442.0,437.5,439.5,7.0,20189
919,2020-10-07,2330,44691239,19693987093,435.0,445.0,435.0,443.0,3.5,24438
920,2020-10-08,2330,60853811,27461867933,450.0,454.0,448.5,453.0,10.0,37378
921,2020-10-12,2330,67645223,31061721030,458.0,462.0,457.5,460.0,7.0,36118
922,2020-10-13,2330,46303738,21346346714,465.0,465.0,456.5,462.0,2.0,25938
923,2020-10-14,2330,52677241,24157138176,460.5,461.0,457.0,459.0,-3.0,22599
924,2020-10-15,2330,49987278,22668836399,456.0,456.5,450.0,453.0,-6.0,23794
925,2020-10-16,2330,48274801,21775749575,451.0,456.0,448.5,449.0,-4.0,26602
926,2020-10-19,2330,34846906,15854021670,453.0,457.5,451.0,457.5,8.5,17112
927,2020-10-20,2330,26567638,12065806730,455.5,457.0,451.0,451.0,-6.5,12725
928,2020-10-21,2330,29906921,13561798906,453.5,456.0,451.0,453.0,2.0,15490
929,2020-10-22,2330,25285547,11435937453,450.0,455.0,449.5,455.0,2.0,10354
930,2020-10-23,2330,18777385,8516604326,458.0,458.0,451.5,452.0,-3.0,9909
931,2020-10-26,2330,15800622,7136001014,455.0,455.0,450.0,450.0,-2.0,17664
932,2020-10-27,2330,31795010,14213282507,447.5,448.5,445.5,447.0,-3.0,30644
933,2020-10-28,2330,26221663,11660544725,445.0,447.0,443.0,444.0,-3.0,35598
934,2020-10-29,2330,43075387,18832675652,436.5,439.5,435.5,437.0,-7.0,55027
935,2020-10-30,2330,49770771,21614729093,437.0,437.0,432.0,432.0,-5.0,46871
936,2020-11-02,2330,34539576,14901775161,433.0,435.5,428.0,435.5,3.5,35704
937,2020-11-03,2330,31461727,13852498196,439.5,443.0,438.0,441.0,5.5,21031
938,2020-11-04,2330,37929652,16969841989,444.5,451.5,443.0,450.0,9.0,30087
939,2020-11-05,2330,36539446,16404944484,451.5,451.5,445.5,451.0,1.0,24764
940,2020-11-06,2330,32644190,14788989058,455.0,455.5,450.0,452.5,1.5,20999
941,2020-11-09,2330,43415670,19865414906,458.0,460.0,454.0,458.5,6.0,27868
942,2020-11-10,2330,36786882,16610287996,452.0,454.5,448.5,451.0,-7.5,31009
943,2020-11-11,2330,40355804,18326545251,448.5,457.0,448.5,457.0,6.0,23150
944,2020-11-12,2330,57993774,26690353577,463.0,463.5,457.5,458.0,1.0,28011
945,2020-11-13,2330,31483881,14478873331,459.0,462.0,456.5,462.0,4.0,21663
946,2020-11-16,2330,83380911,39658459663,470.0,484.5,469.0,484.0,22.0,67363
947,2020-11-17,2330,75763870,37446278783,502.0,506.0,485.5,485.5,1.5,68560
948,2020-11-18,2330,56607501,27883387314,490.0,497.0,486.5,497.0,11.5,38186
949,2020-11-19,2330,47345316,23320435165,499.0,499.0,490.0,490.0,-7.0,40198
950,2020-11-20,2330,35242579,17191897556,486.0,490.0,486.0,488.0,-2.0,30557
951,2020-11-23,2330,43708352,21661263304,494.5,498.5,492.0,496.5,8.5,26794
952,2020-11-24,2330,38630079,19113408398,499.5,500.0,491.5,492.0,-4.5,34407
953,2020-11-25,2330,47179640,23142083458,495.0,495.5,487.0,487.0,-5.0,40066
954,2020-11-26,2330,31844322,15606951086,489.0,493.5,488.0,489.0,2.0,19587
955,2020-11-27,2330,35196829,17205872680,487.5,492.0,486.5,489.0,0.0,21314
956,2020-11-30,2330,149311778,72095050187,493.0,493.5,480.5,480.5,-8.5,49362
957,2020-12-01,2330,38341265,18719729411,489.5,490.0,483.5,490.0,9.5,24827
958,2020-12-02,2330,60208035,29970556095,499.5,500.0,493.5,499.0,9.0,35624
959,2020-12-03,2330,36919644,18369786608,499.5,499.5,495.0,497.0,-2.0,25651
960,2020-12-04,2330,54471042,27307472890,498.5,505.0,497.5,503.0,6.0,35708
961,2020-12-07,2330,45493551,23243392840,512.0,515.0,506.0,514.0,11.0,34767
962,2020-12-08,2330,41830257,21673267551,514.0,525.0,509.0,524.0,10.0,35895
963,2020-12-09,2330,46831705,24416275048,521.0,524.0,520.0,520.0,-4.0,31749
964,2020-12-10,2330,43991133,22516917355,511.0,515.0,510.0,512.0,-8.0,49079
965,2020-12-11,2330,51296611,26259941709,517.0,517.0,505.0,516.0,4.0,50929
966,2020-12-14,2330,30809747,15703026732,512.0,513.0,508.0,508.0,-8.0,33415
967,2020-12-15,2330,43059899,21780400998,507.0,510.0,504.0,504.0,-4.0,43967
968,2020-12-16,2330,53661282,27504184031,509.0,515.0,507.0,512.0,8.0,30574
969,2020-12-17,2330,39285785,20052530030,515.0,515.0,508.0,508.0,0.0,34785
970,2020-12-18,2330,40625502,20690792789,508.0,512.0,507.0,510.0,2.0,20638
971,2020-12-21,2330,35153138,18033402498,512.0,517.0,508.0,516.0,6.0,21765
972,2020-12-22,2330,25632245,13125205685,512.0,516.0,509.0,509.0,-7.0,25973
973,2020-12-23,2330,18320849,9321219765,508.0,511.0,506.0,509.0,0.0,16428
974,2020-12-24,2330,15218008,7759366699,511.0,512.0,508.0,510.0,1.0,12743
975,2020-12-25,2330,12581145,6449612552,514.0,515.0,510.0,511.0,1.0,14988
976,2020-12-28,2330,19520886,10023145125,512.0,515.0,509.0,515.0,4.0,16675
977,2020-12-29,2330,20226736,10409159045,515.0,517.0,513.0,515.0,0.0,17187
978,2020-12-30,2330,46705107,24306881615,516.0,525.0,514.0,525.0,10.0,33173
979,2020-12-31,2330,31173332,16437646054,526.0,530.0,524.0,530.0,5.0,25138
980,2021-01-04,2330,39489959,21127581248,530.0,540.0,528.0,536.0,6.0,33316
981,2021-01-05,2330,34839391,18761831567,536.0,542.0,535.0,542.0,6.0,28512
982,2021-01-06,2330,55614434,30572783229,555.0,555.0,541.0,549.0,7.0,55462
983,2021-01-07,2330,53392763,30018630685,554.0,570.0,553.0,565.0,16.0,47905
984,2021-01-08,2330,62957148,36339702855,580.0,580.0,571.0,580.0,15.0,56426
