modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond8,88.42098999023438,9.40323702366959,98.08380103111269,2022/06/17 20:15:11,2021-10-17,2021-10-31,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,313.6461486816406,17.710049956534203,99.3317003250122,2022/06/17 20:16:54,2021-10-31,2021-11-14,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_5_09195.h5,25.92792320251465,5.091958303054571,100.60081672668457,2022/06/17 20:18:38,2021-11-14,2021-11-28,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_6_20785.h5,38.53752136230469,6.207850838603298,101.6560742855072,2022/06/17 20:20:23,2021-11-28,2021-12-12,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_4_42404.h5,19.57205009460449,4.424040896538852,102.4102864265442,2022/06/17 20:22:09,2021-12-12,2021-12-26,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_4_20158.h5,17.653223037719727,4.201585205003655,108.56365275382996,2022/06/17 20:24:01,2021-12-15,2021-12-29,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,71.04366302490234,8.42871137308971,80.79829931259154,2022/06/17 20:25:26,2021-01-03,2021-01-17,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,267.240966796875,16.347521648775757,81.31697726249696,2022/06/17 20:26:51,2021-01-17,2021-01-31,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,262.992919921875,16.217048418186213,82.52728724479675,2022/06/17 20:28:17,2021-01-31,2021-02-23,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,461.388916015625,21.47995357424595,84.24118757247925,2022/06/17 20:29:45,2021-02-23,2021-03-10,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,161.45413208007812,12.706462240085438,83.56972694396974,2022/06/17 20:31:12,2021-03-10,2021-03-24,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,6204.173828125,78.76659164320459,83.71420860290526,2022/06/17 20:32:39,2021-03-24,2021-04-11,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_6_73155.h5,45.3134994506836,6.731551069010448,91.13374066352844,2022/06/17 20:34:14,2021-04-11,2021-04-25,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,111.5303726196289,10.560805654979694,85.85845708847044,2022/06/17 20:35:43,2021-04-25,2021-05-10,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
