CMDLINE C:\Users\Vivian\anaconda3\python.exe .\package\Step-1_ANN_Two.py
MEM 312.003906 1655273875.5254
MEM 312.402344 1655273875.6341
MEM 313.042969 1655273875.7439
MEM 313.640625 1655273875.8525
MEM 315.003906 1655273875.9632
MEM 315.515625 1655273876.0719
MEM 315.898438 1655273876.1806
MEM 323.242188 1655273876.2908
MEM 323.289062 1655273876.3992
MEM 323.355469 1655273876.5094
MEM 323.355469 1655273876.6170
MEM 323.355469 1655273876.7267
MEM 323.355469 1655273876.8380
MEM 323.406250 1655273876.9474
MEM 323.410156 1655273877.0552
MEM 323.414062 1655273877.1646
MEM 323.421875 1655273877.2735
MEM 323.476562 1655273877.3815
MEM 323.476562 1655273877.4909
MEM 323.476562 1655273877.5991
MEM 323.476562 1655273877.7079
MEM 323.593750 1655273877.8173
MEM 323.656250 1655273877.9251
MEM 323.656250 1655273878.0355
MEM 323.656250 1655273878.1453
MEM 323.656250 1655273878.2542
MEM 323.656250 1655273878.3626
MEM 323.656250 1655273878.4700
MEM 323.656250 1655273878.5797
MEM 323.769531 1655273878.6874
MEM 323.898438 1655273878.7966
MEM 323.898438 1655273878.9072
MEM 323.898438 1655273879.0157
MEM 323.902344 1655273879.1236
MEM 323.902344 1655273879.2329
MEM 323.902344 1655273879.3435
MEM 323.960938 1655273879.4522
MEM 324.019531 1655273879.5599
MEM 324.101562 1655273879.6686
MEM 324.101562 1655273879.7770
MEM 324.101562 1655273879.8847
MEM 324.148438 1655273879.9944
MEM 324.148438 1655273880.1031
MEM 324.148438 1655273880.2118
MEM 324.210938 1655273880.3212
MEM 324.265625 1655273880.4294
MEM 324.265625 1655273880.5385
MEM 324.375000 1655273880.6486
MEM 324.378906 1655273880.7576
MEM 324.378906 1655273880.8651
MEM 324.378906 1655273880.9755
MEM 324.437500 1655273881.0861
MEM 324.437500 1655273881.1964
MEM 324.437500 1655273881.3035
MEM 324.437500 1655273881.4151
MEM 324.558594 1655273881.5241
MEM 324.558594 1655273881.6339
MEM 324.621094 1655273881.7436
MEM 324.757812 1655273881.8531
MEM 324.757812 1655273881.9621
MEM 324.757812 1655273882.0716
MEM 324.757812 1655273882.1790
MEM 324.757812 1655273882.2868
MEM 324.867188 1655273882.3961
MEM 324.925781 1655273882.5054
MEM 324.925781 1655273882.6129
MEM 324.925781 1655273882.7217
MEM 324.925781 1655273882.8304
MEM 324.925781 1655273882.9391
MEM 324.925781 1655273883.0459
MEM 324.925781 1655273883.1545
MEM 324.925781 1655273883.2622
MEM 324.980469 1655273883.3690
MEM 325.160156 1655273883.4767
MEM 325.160156 1655273883.5831
MEM 325.218750 1655273883.6928
MEM 325.218750 1655273883.8022
MEM 325.218750 1655273883.9120
MEM 325.218750 1655273884.0227
MEM 325.218750 1655273884.1315
MEM 325.218750 1655273884.2394
MEM 325.351562 1655273884.3470
MEM 325.351562 1655273884.4572
MEM 325.351562 1655273884.5674
MEM 325.351562 1655273884.6761
MEM 325.351562 1655273884.7840
MEM 325.351562 1655273884.8948
MEM 325.402344 1655273885.0026
MEM 325.402344 1655273885.1121
MEM 325.402344 1655273885.2210
MEM 325.589844 1655273885.3299
MEM 325.589844 1655273885.4396
MEM 325.589844 1655273885.5481
MEM 325.589844 1655273885.6580
MEM 325.589844 1655273885.7691
MEM 325.593750 1655273885.8778
MEM 325.597656 1655273885.9875
MEM 325.597656 1655273886.0970
MEM 325.601562 1655273886.2048
MEM 325.730469 1655273886.3129
MEM 325.757812 1655273886.4212
MEM 325.820312 1655273886.5308
MEM 325.820312 1655273886.6398
MEM 325.871094 1655273886.7488
MEM 325.871094 1655273886.8582
MEM 325.871094 1655273886.9666
MEM 325.871094 1655273887.0749
MEM 325.992188 1655273887.1831
MEM 325.992188 1655273887.2899
MEM 326.019531 1655273887.3983
MEM 326.019531 1655273887.5060
MEM 326.074219 1655273887.6144
MEM 326.339844 1655273887.7222
MEM 326.339844 1655273887.8306
MEM 326.339844 1655273887.9387
MEM 326.339844 1655273888.0476
MEM 326.359375 1655273888.1568
MEM 326.359375 1655273888.2661
MEM 326.421875 1655273888.3758
MEM 326.421875 1655273888.4849
MEM 326.476562 1655273888.5942
MEM 326.476562 1655273888.7032
MEM 326.585938 1655273888.8103
MEM 326.585938 1655273888.9189
MEM 326.710938 1655273889.0284
MEM 326.710938 1655273889.1362
MEM 326.710938 1655273889.2448
MEM 326.710938 1655273889.3532
MEM 326.710938 1655273889.4631
MEM 326.710938 1655273889.5727
MEM 326.710938 1655273889.6825
MEM 326.710938 1655273889.7902
MEM 326.710938 1655273889.9006
MEM 326.949219 1655273890.0100
MEM 327.003906 1655273890.1200
MEM 327.003906 1655273890.2279
MEM 327.003906 1655273890.3376
MEM 327.003906 1655273890.4471
MEM 327.003906 1655273890.5557
MEM 327.003906 1655273890.6655
MEM 327.003906 1655273890.7759
MEM 327.136719 1655273890.8838
MEM 327.136719 1655273890.9916
MEM 327.136719 1655273891.1014
MEM 327.136719 1655273891.2112
MEM 327.136719 1655273891.3200
MEM 327.136719 1655273891.4293
MEM 327.136719 1655273891.5383
MEM 327.136719 1655273891.6457
MEM 327.136719 1655273891.7541
MEM 327.328125 1655273891.8638
MEM 327.328125 1655273891.9729
MEM 327.328125 1655273892.0819
MEM 327.328125 1655273892.1908
MEM 327.328125 1655273892.2990
MEM 327.328125 1655273892.4078
MEM 327.328125 1655273892.5154
MEM 327.328125 1655273892.6244
MEM 327.515625 1655273892.7328
MEM 327.523438 1655273892.8413
MEM 327.523438 1655273892.9497
MEM 327.523438 1655273893.0568
MEM 327.523438 1655273893.1664
MEM 327.523438 1655273893.2743
MEM 327.585938 1655273893.3837
MEM 327.652344 1655273893.4927
MEM 327.890625 1655273893.6014
MEM 327.894531 1655273893.7105
MEM 328.011719 1655273893.8187
MEM 328.011719 1655273893.9267
MEM 328.011719 1655273894.0356
MEM 328.074219 1655273894.1451
MEM 328.074219 1655273894.2539
MEM 328.074219 1655273894.3632
MEM 328.136719 1655273894.4738
MEM 328.136719 1655273894.5816
MEM 328.136719 1655273894.6923
MEM 328.136719 1655273894.8023
MEM 328.136719 1655273894.9118
MEM 328.136719 1655273895.0203
MEM 328.136719 1655273895.1296
MEM 328.140625 1655273895.2382
MEM 328.203125 1655273895.3470
MEM 328.359375 1655273895.4559
MEM 328.359375 1655273895.5663
MEM 328.359375 1655273895.6756
MEM 328.359375 1655273895.7840
MEM 328.359375 1655273895.8927
MEM 328.359375 1655273896.0031
MEM 328.359375 1655273896.1109
MEM 328.359375 1655273896.2209
MEM 328.359375 1655273896.3300
MEM 328.492188 1655273896.4380
MEM 328.492188 1655273896.5472
MEM 328.500000 1655273896.6546
MEM 328.558594 1655273896.7649
MEM 328.562500 1655273896.8735
MEM 328.562500 1655273896.9829
MEM 328.562500 1655273897.0913
MEM 328.562500 1655273897.2000
MEM 328.808594 1655273897.3121
MEM 328.808594 1655273897.4138
MEM 328.808594 1655273897.5238
MEM 328.808594 1655273897.6329
MEM 328.808594 1655273897.7424
MEM 328.808594 1655273897.8526
MEM 328.808594 1655273897.9608
MEM 328.808594 1655273898.0689
MEM 328.808594 1655273898.1777
MEM 328.933594 1655273898.2861
MEM 328.933594 1655273898.4046
MEM 328.933594 1655273898.5193
MEM 328.933594 1655273898.6281
MEM 329.160156 1655273898.7380
MEM 329.160156 1655273898.8469
MEM 329.160156 1655273898.9578
MEM 329.687500 1655273899.0664
MEM 329.695312 1655273899.1740
MEM 329.714844 1655273899.2820
MEM 329.714844 1655273899.3916
MEM 329.714844 1655273899.5018
MEM 329.722656 1655273899.6105
MEM 329.722656 1655273899.7197
MEM 329.722656 1655273899.8306
MEM 329.722656 1655273899.9397
MEM 329.722656 1655273900.0489
MEM 329.824219 1655273900.1580
MEM 329.941406 1655273900.2663
MEM 330.066406 1655273900.3764
MEM 330.070312 1655273900.4859
MEM 330.070312 1655273900.5959
MEM 330.070312 1655273900.7049
MEM 330.070312 1655273900.8129
MEM 330.070312 1655273900.9230
MEM 330.070312 1655273901.0316
MEM 330.195312 1655273901.1403
MEM 330.195312 1655273901.2512
MEM 330.199219 1655273901.3605
MEM 330.199219 1655273901.4694
MEM 330.199219 1655273901.5792
MEM 330.199219 1655273901.6880
MEM 330.199219 1655273901.7974
MEM 330.199219 1655273901.9045
MEM 330.324219 1655273902.0128
MEM 330.339844 1655273902.1221
MEM 330.339844 1655273902.2314
MEM 330.339844 1655273902.3409
MEM 330.339844 1655273902.4490
MEM 330.339844 1655273902.5578
MEM 330.339844 1655273902.6661
MEM 330.339844 1655273902.7742
MEM 330.339844 1655273902.8821
MEM 330.488281 1655273902.9919
MEM 330.488281 1655273903.1000
MEM 330.488281 1655273903.2094
MEM 330.613281 1655273903.3178
MEM 330.613281 1655273903.4275
MEM 330.628906 1655273903.5352
MEM 330.628906 1655273903.6442
MEM 330.679688 1655273903.7528
MEM 330.707031 1655273903.8631
MEM 330.816406 1655273903.9714
MEM 330.816406 1655273904.0813
MEM 330.816406 1655273904.1920
MEM 330.816406 1655273904.3002
MEM 330.816406 1655273904.4086
MEM 330.816406 1655273904.5181
MEM 330.816406 1655273904.6293
MEM 330.816406 1655273904.7376
MEM 331.000000 1655273904.8474
MEM 331.000000 1655273904.9563
MEM 331.000000 1655273905.0651
MEM 331.000000 1655273905.1759
MEM 331.000000 1655273905.2842
MEM 331.000000 1655273905.3926
MEM 331.000000 1655273905.5014
MEM 331.000000 1655273905.6099
MEM 331.101562 1655273905.7195
MEM 331.109375 1655273905.8285
MEM 331.109375 1655273905.9371
MEM 331.234375 1655273906.0468
MEM 331.234375 1655273906.1573
MEM 331.234375 1655273906.2675
MEM 331.234375 1655273906.3764
MEM 331.234375 1655273906.4864
MEM 331.359375 1655273906.5939
MEM 331.476562 1655273906.7047
MEM 331.476562 1655273906.8148
MEM 331.476562 1655273906.9241
MEM 331.476562 1655273907.0353
MEM 331.476562 1655273907.1437
MEM 331.476562 1655273907.2522
MEM 331.476562 1655273907.3623
MEM 331.476562 1655273907.4725
MEM 331.593750 1655273907.5817
MEM 331.601562 1655273907.6918
MEM 331.601562 1655273907.8004
MEM 331.601562 1655273907.9101
MEM 331.601562 1655273908.0196
MEM 331.601562 1655273908.1285
MEM 331.601562 1655273908.2363
MEM 331.601562 1655273908.3446
MEM 331.601562 1655273908.4528
MEM 331.726562 1655273908.5616
MEM 331.726562 1655273908.6704
MEM 331.726562 1655273908.7787
MEM 331.882812 1655273908.8886
MEM 331.882812 1655273908.9988
MEM 331.882812 1655273909.1083
MEM 331.882812 1655273909.2190
MEM 332.023438 1655273909.3297
MEM 332.136719 1655273909.4395
MEM 332.136719 1655273909.5502
MEM 332.136719 1655273909.6595
MEM 332.136719 1655273909.7692
MEM 332.136719 1655273909.8782
MEM 332.136719 1655273909.9875
MEM 332.136719 1655273910.0974
MEM 332.136719 1655273910.2072
MEM 332.136719 1655273910.3154
MEM 332.253906 1655273910.4256
MEM 332.316406 1655273910.5336
MEM 332.316406 1655273910.6434
MEM 332.316406 1655273910.7534
MEM 332.316406 1655273910.8620
MEM 332.316406 1655273910.9720
MEM 332.375000 1655273911.0811
MEM 332.375000 1655273911.1910
MEM 332.375000 1655273911.2989
MEM 332.507812 1655273911.4085
MEM 332.507812 1655273911.5176
MEM 332.507812 1655273911.6261
MEM 332.507812 1655273911.7340
MEM 332.507812 1655273911.8432
MEM 332.507812 1655273911.9525
MEM 332.507812 1655273912.0595
MEM 332.507812 1655273912.1685
MEM 332.761719 1655273912.2777
MEM 332.761719 1655273912.3870
MEM 332.882812 1655273912.4950
MEM 332.882812 1655273912.6033
MEM 332.882812 1655273912.7117
MEM 332.882812 1655273912.8210
MEM 332.882812 1655273912.9301
MEM 332.882812 1655273913.0386
MEM 332.882812 1655273913.1480
MEM 333.000000 1655273913.2581
MEM 333.000000 1655273913.3676
MEM 333.000000 1655273913.4753
MEM 333.000000 1655273913.5825
MEM 333.000000 1655273913.6911
MEM 333.000000 1655273913.8003
MEM 333.000000 1655273913.9110
MEM 333.070312 1655273914.0184
MEM 333.187500 1655273914.1273
MEM 333.312500 1655273914.2365
MEM 333.312500 1655273914.3465
MEM 333.312500 1655273914.4566
MEM 333.312500 1655273914.5661
MEM 333.312500 1655273914.6741
MEM 333.312500 1655273914.7824
MEM 333.312500 1655273914.8899
MEM 333.312500 1655273914.9986
MEM 333.562500 1655273915.1081
MEM 333.562500 1655273915.2175
MEM 333.562500 1655273915.3259
MEM 333.562500 1655273915.4356
MEM 333.562500 1655273915.5446
MEM 333.562500 1655273915.6537
MEM 333.562500 1655273915.7628
MEM 333.562500 1655273915.8709
MEM 333.632812 1655273915.9789
MEM 333.636719 1655273916.0883
MEM 333.636719 1655273916.1972
MEM 333.636719 1655273916.3063
MEM 333.636719 1655273916.4146
MEM 333.636719 1655273916.5227
MEM 333.636719 1655273916.6330
MEM 333.636719 1655273916.7412
MEM 333.636719 1655273916.8503
MEM 333.761719 1655273916.9592
MEM 333.761719 1655273917.0685
MEM 333.761719 1655273917.1778
MEM 333.761719 1655273917.2862
MEM 333.871094 1655273917.3941
MEM 333.871094 1655273917.5024
MEM 333.871094 1655273917.6121
MEM 333.871094 1655273917.7218
MEM 334.011719 1655273917.8307
MEM 334.011719 1655273917.9404
MEM 334.011719 1655273918.0511
MEM 334.125000 1655273918.1607
MEM 334.125000 1655273918.2694
MEM 334.125000 1655273918.3770
MEM 334.125000 1655273918.4848
MEM 334.238281 1655273918.5923
MEM 334.238281 1655273918.7000
MEM 334.363281 1655273918.8088
MEM 334.363281 1655273918.9178
MEM 334.363281 1655273919.0259
MEM 334.363281 1655273919.1344
MEM 334.371094 1655273919.2433
MEM 334.371094 1655273919.3511
MEM 334.371094 1655273919.4605
MEM 334.371094 1655273919.5687
MEM 334.550781 1655273919.6768
MEM 334.550781 1655273919.7857
MEM 334.550781 1655273919.8939
MEM 334.550781 1655273920.0032
MEM 334.550781 1655273920.1113
MEM 334.550781 1655273920.2191
MEM 334.550781 1655273920.3303
MEM 334.550781 1655273920.4414
MEM 334.636719 1655273920.5516
MEM 334.636719 1655273920.6613
MEM 334.636719 1655273920.7690
MEM 334.636719 1655273920.8787
MEM 334.636719 1655273920.9884
MEM 334.636719 1655273921.0961
MEM 334.636719 1655273921.2058
MEM 334.746094 1655273921.3155
MEM 334.746094 1655273921.4252
MEM 334.925781 1655273921.5349
MEM 334.925781 1655273921.6439
MEM 334.925781 1655273921.7523
MEM 335.992188 1655273921.8620
MEM 335.992188 1655273921.9712
MEM 335.992188 1655273922.0812
MEM 335.992188 1655273922.1891
MEM 336.007812 1655273922.2982
MEM 336.023438 1655273922.4075
MEM 336.023438 1655273922.5192
MEM 336.023438 1655273922.6280
MEM 336.023438 1655273922.7357
MEM 336.035156 1655273922.8464
MEM 336.035156 1655273922.9551
MEM 336.035156 1655273923.0668
MEM 336.035156 1655273923.1755
MEM 336.046875 1655273923.2852
MEM 336.046875 1655273923.3929
MEM 336.046875 1655273923.5007
MEM 336.046875 1655273923.6108
MEM 336.046875 1655273923.7205
MEM 336.054688 1655273923.8301
MEM 336.054688 1655273923.9398
MEM 336.109375 1655273924.0474
MEM 336.109375 1655273924.1559
MEM 336.109375 1655273924.2649
MEM 336.109375 1655273924.3735
MEM 336.109375 1655273924.4792
MEM 336.109375 1655273924.5871
MEM 336.109375 1655273924.6970
MEM 336.109375 1655273924.8067
MEM 336.218750 1655273924.9162
MEM 336.347656 1655273925.0251
MEM 336.468750 1655273925.1329
MEM 336.468750 1655273925.2430
MEM 336.468750 1655273925.3521
MEM 336.468750 1655273925.4619
MEM 336.468750 1655273925.5706
MEM 336.468750 1655273925.6788
MEM 336.468750 1655273925.7876
MEM 336.468750 1655273925.8973
MEM 336.593750 1655273926.0069
MEM 336.593750 1655273926.1177
MEM 336.593750 1655273926.2270
MEM 336.593750 1655273926.3339
MEM 336.593750 1655273926.4430
MEM 336.593750 1655273926.5516
MEM 336.593750 1655273926.6602
MEM 336.593750 1655273926.7690
MEM 336.593750 1655273926.8773
MEM 336.710938 1655273926.9881
MEM 336.710938 1655273927.0987
MEM 336.710938 1655273927.2076
MEM 336.710938 1655273927.3166
MEM 336.710938 1655273927.4261
MEM 336.710938 1655273927.5370
MEM 336.710938 1655273927.6461
MEM 336.710938 1655273927.7531
MEM 336.839844 1655273927.8612
MEM 336.839844 1655273927.9696
MEM 336.839844 1655273928.0779
MEM 336.960938 1655273928.1867
MEM 336.960938 1655273928.2972
MEM 336.960938 1655273928.4051
MEM 336.960938 1655273928.5130
MEM 337.023438 1655273928.6237
MEM 337.023438 1655273928.7331
MEM 337.152344 1655273928.8421
MEM 337.152344 1655273928.9506
MEM 337.152344 1655273929.0600
MEM 337.152344 1655273929.1689
MEM 337.152344 1655273929.2769
MEM 337.152344 1655273929.3842
MEM 337.152344 1655273929.4929
MEM 337.152344 1655273929.6011
MEM 337.273438 1655273929.7087
MEM 337.273438 1655273929.8179
MEM 337.273438 1655273929.9267
MEM 337.273438 1655273930.0340
MEM 337.335938 1655273930.1427
MEM 337.335938 1655273930.2514
MEM 337.335938 1655273930.3619
MEM 337.335938 1655273930.4705
MEM 337.406250 1655273930.5781
MEM 337.425781 1655273930.6877
MEM 337.539062 1655273930.7960
MEM 337.539062 1655273930.9053
MEM 337.539062 1655273931.0140
MEM 337.550781 1655273931.1242
MEM 337.550781 1655273931.2336
MEM 337.550781 1655273931.3426
MEM 337.550781 1655273931.4524
MEM 337.726562 1655273931.5610
MEM 337.972656 1655273931.6692
MEM 338.089844 1655273931.7793
MEM 338.089844 1655273931.8883
MEM 338.089844 1655273931.9984
MEM 338.089844 1655273932.1082
MEM 338.089844 1655273932.2156
MEM 338.089844 1655273932.3257
MEM 338.167969 1655273932.4358
MEM 338.167969 1655273932.5456
MEM 338.167969 1655273932.6550
MEM 338.167969 1655273932.7645
MEM 338.167969 1655273932.8752
MEM 338.167969 1655273932.9820
MEM 338.167969 1655273933.0915
MEM 338.167969 1655273933.1993
MEM 338.289062 1655273933.3092
MEM 338.457031 1655273933.4182
MEM 338.457031 1655273933.5272
MEM 338.457031 1655273933.6361
MEM 338.457031 1655273933.7441
MEM 338.457031 1655273933.8531
MEM 338.457031 1655273933.9608
MEM 338.460938 1655273934.0691
MEM 338.578125 1655273934.1763
MEM 338.699219 1655273934.2854
MEM 338.699219 1655273934.3952
MEM 338.699219 1655273934.5056
MEM 338.699219 1655273934.6133
MEM 338.699219 1655273934.7228
MEM 338.699219 1655273934.8307
MEM 338.699219 1655273934.9413
MEM 338.699219 1655273935.0505
MEM 338.824219 1655273935.1595
MEM 338.824219 1655273935.2684
MEM 338.824219 1655273935.3779
MEM 338.824219 1655273935.4888
MEM 338.824219 1655273935.5982
MEM 338.824219 1655273935.7072
MEM 338.824219 1655273935.8150
MEM 338.824219 1655273935.9245
MEM 338.824219 1655273936.0342
MEM 338.945312 1655273936.1446
MEM 338.945312 1655273936.2521
MEM 338.945312 1655273936.3605
MEM 338.945312 1655273936.4698
MEM 338.945312 1655273936.5786
MEM 338.945312 1655273936.6875
MEM 338.945312 1655273936.7967
MEM 338.945312 1655273936.9054
MEM 339.070312 1655273937.0142
MEM 339.070312 1655273937.1242
MEM 339.070312 1655273937.2325
MEM 339.195312 1655273937.3427
MEM 339.195312 1655273937.4503
MEM 339.195312 1655273937.5594
MEM 339.195312 1655273937.6701
MEM 339.195312 1655273937.7790
MEM 339.328125 1655273937.8882
MEM 339.328125 1655273937.9972
MEM 339.328125 1655273938.1074
MEM 339.328125 1655273938.2169
MEM 339.328125 1655273938.3248
MEM 339.328125 1655273938.4342
MEM 339.328125 1655273938.5419
MEM 339.328125 1655273938.6503
MEM 339.445312 1655273938.7582
MEM 339.453125 1655273938.8679
MEM 339.453125 1655273938.9770
MEM 339.453125 1655273939.0856
MEM 339.453125 1655273939.1939
MEM 339.511719 1655273939.3035
MEM 339.511719 1655273939.4108
MEM 339.511719 1655273939.5187
MEM 339.511719 1655273939.6272
MEM 339.640625 1655273939.7368
MEM 339.640625 1655273939.8456
MEM 339.640625 1655273939.9542
MEM 339.640625 1655273940.0635
MEM 339.765625 1655273940.1743
MEM 339.765625 1655273940.2832
MEM 339.765625 1655273940.3926
MEM 339.765625 1655273940.5029
MEM 339.890625 1655273940.6116
MEM 339.960938 1655273940.7198
MEM 339.960938 1655273940.8272
MEM 340.109375 1655273940.9354
MEM 340.109375 1655273941.0451
MEM 340.109375 1655273941.1558
MEM 340.109375 1655273941.2655
MEM 340.109375 1655273941.3740
MEM 340.250000 1655273941.4834
MEM 340.257812 1655273941.5918
MEM 340.257812 1655273941.7010
MEM 340.257812 1655273941.8109
MEM 340.257812 1655273941.9196
MEM 340.257812 1655273942.0283
MEM 340.257812 1655273942.1376
MEM 340.257812 1655273942.2461
MEM 340.257812 1655273942.3551
MEM 340.371094 1655273942.4629
MEM 340.371094 1655273942.5720
MEM 340.371094 1655273942.6813
MEM 340.371094 1655273942.7906
MEM 340.496094 1655273942.8989
MEM 340.496094 1655273943.0083
MEM 340.496094 1655273943.1172
MEM 340.496094 1655273943.2270
MEM 340.621094 1655273943.3360
MEM 340.621094 1655273943.4471
MEM 340.621094 1655273943.5559
MEM 340.621094 1655273943.6648
MEM 340.621094 1655273943.7752
MEM 340.621094 1655273943.8834
MEM 340.621094 1655273943.9913
MEM 340.621094 1655273944.0994
MEM 340.750000 1655273944.2088
MEM 340.750000 1655273944.3180
MEM 340.750000 1655273944.4259
MEM 340.914062 1655273944.5343
MEM 340.914062 1655273944.6431
MEM 340.914062 1655273944.7514
MEM 340.914062 1655273944.8612
MEM 341.054688 1655273944.9704
MEM 341.054688 1655273945.0790
MEM 341.171875 1655273945.1884
MEM 341.171875 1655273945.2970
MEM 341.171875 1655273945.4053
MEM 341.171875 1655273945.5151
MEM 341.343750 1655273945.6232
MEM 341.347656 1655273945.7311
MEM 341.347656 1655273945.8379
MEM 341.347656 1655273945.9466
MEM 341.484375 1655273946.0567
MEM 341.484375 1655273946.1661
MEM 341.484375 1655273946.2745
MEM 341.484375 1655273946.3813
MEM 341.484375 1655273946.4908
MEM 341.484375 1655273946.6011
MEM 341.484375 1655273946.7113
MEM 341.484375 1655273946.8214
MEM 341.609375 1655273946.9300
MEM 341.609375 1655273947.0393
MEM 341.609375 1655273947.1467
MEM 341.609375 1655273947.2564
MEM 341.609375 1655273947.3648
MEM 341.609375 1655273947.4744
MEM 341.609375 1655273947.5828
MEM 341.609375 1655273947.6905
MEM 341.609375 1655273947.8000
MEM 341.730469 1655273947.9087
MEM 341.730469 1655273948.0166
MEM 341.730469 1655273948.1257
MEM 341.730469 1655273948.2350
MEM 341.730469 1655273948.3425
MEM 341.730469 1655273948.4499
MEM 341.730469 1655273948.5593
MEM 341.855469 1655273948.6684
MEM 341.980469 1655273948.7774
MEM 341.980469 1655273948.8864
MEM 341.980469 1655273948.9939
MEM 341.980469 1655273949.1020
MEM 341.980469 1655273949.2107
MEM 341.980469 1655273949.3208
MEM 341.980469 1655273949.4300
MEM 341.980469 1655273949.5379
MEM 341.980469 1655273949.6456
MEM 342.109375 1655273949.7541
MEM 342.109375 1655273949.8626
MEM 342.109375 1655273949.9705
MEM 342.109375 1655273950.0781
MEM 342.109375 1655273950.1869
MEM 342.109375 1655273950.2953
MEM 342.109375 1655273950.4055
MEM 342.109375 1655273950.5141
MEM 342.109375 1655273950.6247
MEM 342.230469 1655273950.7338
MEM 342.351562 1655273950.8437
MEM 342.480469 1655273950.9529
MEM 342.480469 1655273951.0619
MEM 342.488281 1655273951.1719
MEM 342.488281 1655273951.2807
MEM 342.488281 1655273951.3901
MEM 342.550781 1655273951.4979
MEM 342.613281 1655273951.6073
MEM 342.726562 1655273951.7166
MEM 342.859375 1655273951.8257
MEM 342.859375 1655273951.9349
MEM 342.859375 1655273952.0448
MEM 342.859375 1655273952.1534
MEM 342.859375 1655273952.2617
MEM 342.859375 1655273952.3725
MEM 342.859375 1655273952.4829
MEM 342.988281 1655273952.5907
MEM 342.988281 1655273952.7002
MEM 342.988281 1655273952.8089
MEM 342.988281 1655273952.9155
MEM 342.988281 1655273953.0254
MEM 342.988281 1655273953.1359
MEM 342.988281 1655273953.2440
MEM 342.988281 1655273953.3536
MEM 343.093750 1655273953.4630
MEM 343.109375 1655273953.5719
MEM 343.109375 1655273953.6838
MEM 343.109375 1655273953.7895
MEM 343.109375 1655273953.8987
MEM 343.109375 1655273954.0079
MEM 343.109375 1655273954.1186
MEM 343.109375 1655273954.2286
MEM 343.109375 1655273954.3386
MEM 343.281250 1655273954.4478
MEM 343.281250 1655273954.5570
MEM 343.281250 1655273954.6654
MEM 343.281250 1655273954.7753
MEM 343.414062 1655273954.8841
MEM 343.414062 1655273954.9920
MEM 343.414062 1655273955.1012
MEM 343.414062 1655273955.2107
MEM 343.417969 1655273955.3202
MEM 343.542969 1655273955.4300
MEM 343.542969 1655273955.5393
MEM 343.542969 1655273955.6476
MEM 343.542969 1655273955.7562
MEM 343.542969 1655273955.8647
MEM 343.542969 1655273955.9737
MEM 343.542969 1655273956.0829
MEM 343.542969 1655273956.1915
MEM 343.667969 1655273956.3011
MEM 343.667969 1655273956.4110
MEM 343.667969 1655273956.5188
MEM 343.667969 1655273956.6282
MEM 343.667969 1655273956.7389
MEM 343.667969 1655273956.8480
MEM 343.667969 1655273956.9562
MEM 343.667969 1655273957.0671
MEM 343.667969 1655273957.1747
MEM 343.800781 1655273957.2839
MEM 343.800781 1655273957.3935
MEM 343.921875 1655273957.5022
MEM 343.921875 1655273957.6115
MEM 343.921875 1655273957.7208
MEM 343.921875 1655273957.8286
MEM 343.921875 1655273957.9368
MEM 343.921875 1655273958.0457
MEM 344.042969 1655273958.1558
MEM 344.167969 1655273958.2648
MEM 344.167969 1655273958.3741
MEM 344.167969 1655273958.4823
MEM 344.167969 1655273958.5919
MEM 344.167969 1655273958.7019
MEM 344.167969 1655273958.8114
MEM 344.167969 1655273958.9206
MEM 344.351562 1655273959.0297
MEM 344.355469 1655273959.1384
MEM 344.355469 1655273959.2470
MEM 344.355469 1655273959.3551
MEM 344.355469 1655273959.4648
MEM 344.355469 1655273959.5728
MEM 344.355469 1655273959.6808
MEM 344.355469 1655273959.7885
MEM 344.355469 1655273959.8980
MEM 344.484375 1655273960.0078
MEM 344.484375 1655273960.1183
MEM 344.605469 1655273960.2274
MEM 344.605469 1655273960.3372
MEM 344.605469 1655273960.4461
MEM 344.605469 1655273960.5550
MEM 344.605469 1655273960.6653
MEM 344.605469 1655273960.7749
MEM 344.730469 1655273960.8837
MEM 344.730469 1655273960.9936
MEM 344.730469 1655273961.1014
MEM 344.730469 1655273961.2118
MEM 344.730469 1655273961.3208
MEM 344.730469 1655273961.4295
MEM 344.855469 1655273961.5402
MEM 344.855469 1655273961.6486
MEM 344.984375 1655273961.7564
MEM 344.984375 1655273961.8642
MEM 345.046875 1655273961.9740
MEM 345.050781 1655273962.0832
MEM 345.050781 1655273962.1927
MEM 345.050781 1655273962.3003
MEM 345.050781 1655273962.4093
MEM 345.050781 1655273962.5176
MEM 345.175781 1655273962.6258
MEM 345.175781 1655273962.7350
MEM 345.175781 1655273962.8442
MEM 345.175781 1655273962.9520
MEM 345.175781 1655273963.0597
MEM 345.175781 1655273963.1683
MEM 345.175781 1655273963.2790
MEM 345.175781 1655273963.3888
MEM 345.289062 1655273963.4972
MEM 345.304688 1655273963.6064
MEM 345.304688 1655273963.7159
MEM 345.429688 1655273963.8266
MEM 345.546875 1655273963.9359
MEM 345.550781 1655273964.0434
MEM 345.554688 1655273964.1525
MEM 345.554688 1655273964.2615
MEM 345.554688 1655273964.3703
MEM 345.792969 1655273964.4796
MEM 345.792969 1655273964.5889
MEM 345.792969 1655273964.6990
MEM 345.792969 1655273964.8085
